DEPTH_MD,CALI,RSHA,RMED,RDEP,RHOB,GR,PEF,DTC,SP,ROP,DRHO,FORCE_2020_LITHOFACIES_LITHOLOGY
1753.696,12.03608227,,0.761747599,0.728691816,1.991493583,71.15973663,2.813856125,146.3418274,58.2445221,45.85851288,0.001903466,65000
1753.848,12.11611462,,0.77984637,0.731955409,1.986379147,73.69716644,3.027633905,146.5313873,57.99778366,45.96569443,0.011643998,65000
1754,12.15013695,,0.799525857,0.737944245,1.986606479,77.97753143,2.999192715,147.0219116,58.38934326,46.2374382,0.015972138,65000
1754.152,12.14910793,,0.803495884,0.743810773,1.996203184,75.80872345,2.723455191,146.8686829,57.9821434,46.55116272,0.012944282,65000
1754.304,12.10801983,,0.799050689,0.749679804,1.994600415,72.68442535,2.553185225,146.4952698,56.76567078,46.71821976,-0.001806223,65000
1754.456,12.0769434,,0.792461395,0.755909264,1.98096323,74.34287262,2.712736368,146.1017609,56.73555374,46.7689209,-0.016549923,65000
1754.608,12.06177616,,0.79107219,0.75517422,1.976575255,78.43106842,2.948453426,146.0916443,57.99100113,46.81678391,-0.017059788,65000
1754.76,12.09548283,,0.794327855,0.753193378,1.981831789,80.769104,2.93679595,145.3381195,58.39256287,46.86465454,-0.010656231,65000
1754.912,12.11707592,,0.792859137,0.750008762,1.99997735,74.0470047,2.737291336,145.1622772,58.19092178,46.91244888,-0.000501111,65000
1755.064,12.17067909,,0.791651964,0.748651981,2.002660751,75.62145996,2.662398338,145.2181854,58.25333786,46.95180893,-0.002461546,65000
1755.216,12.10469914,,0.78651017,0.74934572,1.992112994,75.06783295,2.778306484,144.3138886,57.98603821,48.08399582,-0.00944298,65000
1755.368,12.11974049,,0.782734454,0.754893959,1.980929256,77.14002228,2.865015745,145.3066406,58.38032913,49.18360138,-0.012791278,65000
1755.52,12.06358147,,0.779762745,0.762875438,1.976678729,74.83114624,2.880779505,145.6728058,57.97702026,49.18360138,-0.012191501,65000
1755.672,11.99754715,,0.7842412,0.771904886,1.980303645,70.02037048,2.922442436,145.1385346,57.51034927,49.18360138,-0.010241273,65000
1755.824,11.97171783,,0.791296244,0.77465266,1.992290378,68.03923035,2.958611012,144.3207855,58.10533905,49.04369736,-0.007478203,65000
1755.976,11.9535532,,0.80631417,0.772070587,2.007731676,69.84093475,2.903961659,144.6045685,57.59068298,48.76774979,-0.00417059,65000
1756.128,11.98078728,,0.815987229,0.767434061,2.021187306,76.42155457,2.747567892,145.2349396,57.97807312,46.35395813,-0.000446804,65000
1756.28,12.01279831,,0.814175189,0.7653597,2.021250248,80.94329834,2.635140181,146.1614075,58.64424133,44.15658951,-0.002528669,65000
1756.432,11.99239445,,0.800638199,0.765100002,2.017089844,79.4607544,2.630244732,146.8504181,60.57520676,44.07375336,-0.000709024,65000
1756.584,11.98057461,,0.79025954,0.761895955,2.015724897,74.22468567,2.629613876,147.2898407,60.70214081,43.97636032,0.004647202,65000
1756.736,11.95781994,,0.785814881,0.756039262,2.012405157,73.49468231,2.565353632,147.408783,59.68049622,44.11788559,0.008894726,65000
1756.888,11.85523319,,0.783159375,0.752859354,2.010149002,72.18508148,2.539709091,147.5505524,58.51502228,44.58259201,0.010253,65000
1757.04,11.80365753,,0.775945067,0.754434586,2.002882481,78.18230438,2.587464809,147.8406677,58.22014237,45.16338348,0.007877077,65000
1757.192,11.78626728,,0.779188395,0.760824621,1.996268153,82.21194458,2.818868399,147.4515839,58.65300751,45.65391922,0.010870995,65000
1757.344,11.80490685,,0.790165961,0.766162515,1.99170351,87.26026917,3.029839516,146.8114471,58.39313507,45.85851288,0.016713848,65000
1757.496,11.90028381,,0.814108193,0.771050751,1.987513661,81.35837555,3.261972189,146.9518127,57.92602158,45.85851288,0.018464392,65000
1757.648,12.03905201,,0.829101205,0.775534868,1.985093236,80.13939667,3.307595253,147.1878204,56.57987213,45.85851288,0.012976372,65000
1757.8,12.13658238,,0.828776777,0.781045556,1.982377172,81.75180054,3.136708021,146.1854706,57.05067825,45.84543228,0.005032115,65000
1757.952,12.20150471,,0.821875095,0.789222956,1.981241345,88.45964813,2.866798401,145.9476013,58.52211762,44.14915848,0.001245223,65000
1758.104,12.30478191,,0.81488961,0.79529649,1.98452127,85.63671112,2.661596775,145.7452545,58.17499924,41.5983696,0.000779565,65000
1758.256,12.41563797,,0.820476234,0.794814467,1.988967419,79.04980469,2.598948479,146.0349121,58.19225693,40.93814087,0.00349537,65000
1758.408,12.52559662,,0.819533825,0.789816082,1.990927458,75.40219116,2.679007769,146.9450226,58.42499924,41.00704956,0.006254867,65000
1758.56,12.63555527,,0.813051641,0.781670451,1.989703894,74.91093445,2.678220272,147.2458801,58.40906906,41.07410431,0.007193723,65000
1758.712,12.53399563,,0.803100288,0.773676872,1.989535451,77.83226013,2.603838444,146.7622681,58.15196991,40.87879944,0.00525895,65000
1758.864,12.37511921,,0.801582158,0.769340754,1.990616798,77.98951721,2.500180006,146.1824646,57.8146019,40.04499054,0.000398251,65000
1759.016,12.0912056,,0.812014103,0.765169263,1.990120292,82.97805023,2.494896889,145.8822784,58.05701828,38.79481888,-0.003450997,65000
1759.168,12.07149029,,0.821041822,0.759224296,1.99596405,85.40892029,2.564272165,146.4984436,58.17499924,38.09997559,-0.000157267,65000
1759.32,12.07585335,,0.823109806,0.753617287,2.006065369,86.6556015,2.624046564,147.4088898,58.22583389,38.09997559,0.006809288,65000
1759.472,12.08903694,,0.813393891,0.750160813,2.016993523,84.95890808,2.618969202,147.6364136,59.21140289,38.09997559,0.012206246,65000
1759.624,12.05564404,,0.799653411,0.752115488,2.016499758,81.53834534,2.590906143,147.5940094,60.01603699,38.09997559,0.011299919,65000
1759.776,12.07625389,,0.786661387,0.765245795,2.006091356,77.81192017,2.582467318,146.7626801,61.86015701,38.09997559,0.007249308,65000
1759.928,12.10387611,,0.781484544,0.789550304,1.994032621,73.83394623,2.609419584,145.9297943,60.34961319,38.09997559,0.002456636,65000
1760.08,12.18684483,,0.784835935,0.813033938,1.989753127,76.34937286,2.721036434,145.0689087,58.54525757,41.17619705,-0.00106067,65000
1760.232,12.13379383,,0.809086859,0.828034759,1.993927717,78.43321991,2.74877286,143.5757904,58.41627502,46.05701828,-0.002786235,65000
1760.384,11.97921085,,0.84521091,0.834729731,2.002357006,77.6629715,2.6803267,143.3256226,58.17907715,47.59514237,-0.00015085,65000
1760.536,11.95319557,,0.872504652,0.838160038,2.002566099,77.35958099,2.565067291,142.9892426,58.24454117,47.75557327,-0.000555998,65000
1760.688,11.97199059,,0.868863881,0.841453016,1.998746276,82.81887054,2.522840023,143.024704,56.39087677,47.64981842,-0.001225263,65000
1760.84,11.90042591,,0.846700251,0.842299998,1.994782686,88.69237518,2.582807064,144.3259735,55.24172211,47.07565689,-0.001150395,65000
1760.992,11.94898415,,0.822481036,0.829178095,1.995067477,90.66827393,2.669821262,145.4088898,57.93325043,44.99012375,0.000838467,65000
1761.144,12.14466667,,0.806959987,0.801806152,1.994756699,83.44192505,2.710918188,146.9268189,58.30246735,42.97977066,0.000831023,65000
1761.296,12.21468067,,0.793555737,0.771167934,1.991612196,79.62548065,2.706371784,147.1572571,58.42082596,42.70583344,-0.002361832,65000
1761.448,12.18797302,,0.782472491,0.747333109,1.99059999,77.1118927,2.714521885,147.1719055,58.18040848,42.53342438,-0.003547599,65000
1761.6,12.02367497,,0.774065852,0.730966866,1.988174081,81.19940949,2.843366861,147.8663635,58.54857636,42.53342438,-0.003820544,65000
1761.752,11.86362743,,0.770900965,0.723876238,1.978214741,80.78525543,3.158951998,147.3888397,58.4295578,42.53342438,0.00218124,65000
1761.904,11.91692257,,0.764442325,0.717664123,1.970666885,79.13331604,3.520285368,146.6792908,58.91893387,42.53357315,0.017829025,65000
1762.056,12.12136746,,0.756526589,0.712235928,1.972154975,77.58506775,3.671664,146.448288,57.92499924,42.84639359,0.036910888,65000
1762.208,12.18682194,,0.754400015,0.709885657,1.973517418,77.94009399,3.444034576,147.2773285,57.92528153,43.63796997,0.033650566,65000
1762.36,12.0235672,,0.769563079,0.709500015,1.970567465,80.37102509,3.116780043,147.1584015,58.29943466,44.25659943,0.01097682,65000
1762.512,11.85959339,,0.786619782,0.706335425,1.97335577,78.22072601,2.904958487,147.0394745,58.05113983,44.47308731,-0.004771014,65000
1762.664,11.7473793,,0.788921475,0.7051,1.983572483,82.79639435,2.774683476,146.8016663,58.67073822,44.47308731,-0.003269535,65000
1762.816,11.71688652,,0.777962506,0.705456972,1.993282437,89.65828705,2.754279375,146.0922546,58.92253113,44.36261368,0.00602465,65000
1762.968,11.7810812,,0.758604407,0.704888582,1.997863174,95.85746765,2.757279635,146.3197022,61.14769745,42.96457291,0.013339681,65000
1763.12,11.96251297,,0.749990761,0.703182817,1.992889524,99.97223663,2.775917292,146.3257599,62.28380966,41.14799881,0.012690764,65000
1763.272,12.46606541,,0.746599197,0.701258361,1.995866418,97.84827423,2.771897316,146.3218536,59.47512436,41.14799881,0.012053054,65000
1763.424,12.63734531,,0.753835082,0.699644208,2.000352383,91.81149292,2.822469711,146.3257294,58.81231308,41.14799881,0.009314205,65000
1763.576,12.47929287,,0.762417555,0.702985585,2.002211332,82.36400604,2.890049696,145.9707794,58.67784119,41.14799881,0.006417518,65000
1763.728,12.44196415,,0.767044902,0.70935005,1.994846225,76.13139343,2.955746889,145.7328339,59.0406189,41.14799881,0.005560292,65000
1763.88,12.48190785,,0.77484858,0.718913794,1.98676908,75.29080963,3.107387304,146.8903351,58.56402588,38.862854,0.010370072,65000
1764.032,12.52185154,,0.780850172,0.726913929,1.985809088,80.13594055,3.265926838,148.6589661,59.034832,35.28926086,0.020194791,65000
1764.184,12.56179619,,0.78427124,0.736111283,1.986990452,84.17243958,3.212886095,148.5933991,58.32502365,35.16958237,0.025533162,65000
1764.336,12.30460739,,0.783136249,0.742326856,1.985029936,88.50205231,3.004166842,148.2433014,57.93836594,35.03619766,0.020621553,65000
1764.488,12.12509346,,0.784255326,0.745344281,1.986055255,88.39255524,2.921148062,147.197937,56.00234604,34.88714218,0.014711496,65000
1764.64,12.04733276,,0.785473049,0.74507612,1.984064817,88.22227478,3.003247738,145.8963776,56.28463745,34.7748909,0.013063481,65000
1764.792,12.00572586,,0.783968508,0.74595958,1.976989746,85.10102844,3.116549254,145.7323608,57.97302628,34.7748909,0.020681683,65000
1764.944,11.95147991,,0.784825504,0.746938646,1.970304012,82.3147583,3.183265448,146.18396,57.93078232,34.7748909,0.033511035,65000
1765.096,12.14786243,,0.788567722,0.746088266,1.967725515,79.17852783,3.169999361,146.5475311,58.87570572,39.42550278,0.041946914,65000
1765.248,12.45586491,,0.784086704,0.744323254,1.970692635,79.11344147,3.034045696,147.1284943,58.56934357,48.44620514,0.038457058,65000
1765.4,12.5337038,,0.779927552,0.743967891,1.974309087,77.51094055,2.817518234,147.7249451,58.54999924,48.62947083,0.022070913,65000
1765.552,12.37390995,,0.77996695,0.742165923,1.981168866,79.77210236,2.649800062,148.092865,59.0215683,48.62947083,0.005629649,65000
1765.704,12.10888386,,0.785482287,0.741864383,1.992072702,81.64512634,2.590954542,147.4376373,58.34436798,48.62947083,-0.003518583,65000
1765.856,12.00608349,,0.786445975,0.740876794,2.001260519,85.09940338,2.668462992,146.9481506,58.88614273,49.12085342,-0.004839906,65000
1766.008,12.02491093,,0.782436371,0.737959147,2.011215925,82.85800171,2.78416729,146.5844879,59.39276123,51.22902298,-0.000181867,65000
1766.16,12.02957439,,0.781062484,0.733912289,2.012834072,83.84789276,2.952080727,147.1202393,60.59065247,53.7159729,0.001212439,65000
1766.312,12.10615158,,0.778650284,0.729850292,2.002351046,85.06975555,3.042359114,148.0483551,61.60520935,53.89422226,-0.001880454,65000
1766.464,12.21975327,,0.775412142,0.724984646,1.988090873,87.7230835,3.091818333,148.3348694,59.58877182,53.82421112,-0.00401609,65000
1766.616,12.34407997,,0.773167908,0.720246792,1.980571032,87.14251709,2.997416735,148.6831055,58.73132706,53.64593124,-0.002065561,65000
1766.768,12.34857273,,0.767140806,0.713663697,1.984881997,83.57869721,2.822724342,148.4884338,58.79023743,53.47014999,0.002428407,65000
1766.92,12.19638634,,0.76510042,0.70620507,1.994045615,79.79802704,2.639528751,147.5890656,58.45515442,52.43887711,0.003814115,65000
1767.072,12.24691963,,0.760925293,0.697964728,2.004892349,77.55699158,2.501269579,147.1884003,58.19585037,49.63607407,0.003087703,65000
1767.224,12.2219944,,0.761106432,0.690462828,2.01700902,76.70372009,2.448680401,147.1574249,57.83214951,47.71382141,0.003501609,65000
1767.376,12.09797001,,0.753102899,0.683360338,2.022326231,76.57944489,2.474936962,147.3775787,58.14200592,47.51150513,0.002755973,65000
1767.528,12.07875156,,0.741714895,0.677915633,2.019509316,75.833992,2.56668973,147.17836,57.03871536,47.42393494,-0.000684351,65000
1767.68,12.25557137,,0.733384013,0.676615119,2.011423588,78.80201721,2.674815655,147.4836884,55.45161438,47.31575775,-0.006396667,65000
1767.832,12.39090443,,0.733574748,0.677051008,2.005352736,80.77328491,2.800606012,146.8674469,57.78522492,47.24404526,-0.008298002,65000
1767.984,12.36187935,,0.736274958,0.679699779,2.002275229,81.21870422,3.006593943,145.9385071,58.72603607,46.33987427,-0.005750208,65000
1768.136,12.18146229,,0.73922652,0.68300432,1.995202661,76.98914337,3.238514185,145.8489685,59.02460098,44.46102524,-0.002782313,65000
1768.288,12.17033672,,0.740700007,0.686516583,1.978797555,76.03143311,3.37060976,145.3087158,59.27401733,44.41138077,-0.001490186,65000
1768.44,12.01133633,,0.745203197,0.694045425,1.962795496,78.16597748,3.345090151,145.4663696,58.40690231,44.34494782,0.000427257,65000
1768.592,11.97420216,,0.746218503,0.701055884,1.954505563,80.809021,3.20669055,145.4868774,57.52058792,44.27796555,0.002605765,65000
1768.744,12.2227087,,0.748708248,0.707319796,1.956047058,79.57800293,3.075908899,146.7650147,57.86889267,44.21962738,0.004584292,65000
1768.896,12.03282261,,0.7474069,0.711157084,1.956533909,76.36331177,2.990474701,147.1309662,57.59295654,43.72364807,0.0046083,65000
1769.048,11.8052454,,0.74570626,0.710444987,1.954248071,76.63868713,2.898235321,147.5817108,58.10154724,41.7451973,0.004948761,65000
1769.2,11.75943947,,0.749058068,0.707688928,1.955069542,78.70737457,2.793072701,147.1089783,58.72507858,40.03963852,0.004352997,65000
1769.352,11.71363354,,0.744810224,0.70331496,1.964092612,82.42961884,2.690233231,146.4076233,59.89733887,40.03963852,0.002398104,65000
1769.504,11.73898125,,0.739263952,0.697071254,1.980110884,83.96362305,2.607271671,146.3253174,61.58110046,40.03963852,0.001300814,65000
1769.656,11.84442329,,0.736571312,0.68994832,1.995049477,84.54441834,2.558602333,146.4284515,60.05488205,39.83400345,0.001040389,65000
1769.808,11.92216778,,0.738248229,0.679464042,2.003207445,84.16075134,2.561924219,146.9634094,59.14779663,39.15276718,0.002542797,65000
1769.96,11.96627235,,0.735296309,0.667683005,1.999410033,83.42614746,2.65214324,146.7288971,58.72478104,38.33141708,0.001473115,65000
1770.112,12.05949593,,0.724725485,0.65821898,1.989284039,82.52964783,2.853581667,146.3730927,59.3232193,37.79598618,-0.001234955,65000
1770.264,12.09670162,,0.716304183,0.652516604,1.982365251,82.15705872,3.031928301,147.0444946,58.99403381,37.69749451,-0.002041451,65000
1770.416,12.08440113,,0.709587574,0.648044467,1.981024504,84.75282288,3.130457401,146.9541016,58.81762695,37.61144638,-0.001417236,65000
1770.568,12.09088421,,0.701162398,0.643157184,1.967591882,84.10678864,3.224401712,147.7392426,58.69292069,37.60136032,-0.002798537,65000
1770.72,12.07678223,,0.69781971,0.637981713,1.933577895,81.61708832,3.445808411,148.4871674,57.28777695,37.73529816,-0.003984509,65000
1770.872,12.06250095,,0.705500722,0.634607792,1.90047884,79.01456451,3.82207799,148.997406,55.87945938,37.91606903,0.002078533,65000
1771.024,12.11170483,,0.717880189,0.634887099,1.90524888,77.46424103,4.120509148,149.0664673,58.00800324,38.21353912,0.025266327,65000
1771.176,12.18853855,,0.71729064,0.63934505,1.941662669,73.55747223,4.046827316,148.3573303,58.53074646,38.46403122,0.046134539,65000
1771.328,12.17441654,,0.711256146,0.64708811,1.976778269,72.29007721,3.606178761,146.9197846,58.44461823,38.63583374,0.04517819,65000
1771.48,12.11409473,,0.714683116,0.655865192,1.995862961,79.73377228,3.187504292,145.574585,58.63516617,38.54964447,0.027861232,65000
1771.632,12.07026577,,0.730326235,0.66267848,2.013850212,90.50610352,3.007709503,144.8683472,58.67499924,38.46002579,0.014053785,65000
1771.784,12.01704598,,0.74434197,0.666957438,2.022981405,95.04768372,2.933633804,145.6755371,58.04838181,38.80264664,0.005698791,65000
1771.936,11.96634293,,0.749669969,0.670114338,2.018481731,90.69296265,2.78643918,145.8451996,58.34154892,40.44123459,-0.000626641,65000
1772.088,11.96235848,,0.750723004,0.672729492,2.00983882,88.52428436,2.570045948,145.2526245,58.217453,41.95929337,-0.0037849,65000
1772.24,12.33232021,,0.745096803,0.672476769,2.009555578,85.05477142,2.439743996,145.3274994,58.2784729,42.20174789,6.21E-05,65000
1772.392,12.63569641,,0.741522968,0.669534564,2.017324686,84.86656189,2.434722424,145.2729492,59.33108902,42.3719101,0.006952981,65000
1772.544,12.54891682,,0.738213956,0.666143477,2.021892071,83.59226227,2.475384712,146.0364227,60.16685486,42.53342438,0.010009841,65000
1772.696,12.3807869,,0.732509315,0.66112262,2.026005745,83.88900757,2.484797001,145.9118652,62.04156876,42.21924591,0.009893658,65000
1772.848,12.22535896,,0.724389911,0.658200026,2.031511784,84.19502258,2.445575953,145.7473145,61.40354919,40.62503052,0.0071912,65000
1773,12.14641476,,0.715003371,0.659276068,2.033900023,82.41778565,2.409407854,145.3394928,59.64827728,39.3119812,0.003732106,65000
1773.152,12.13526249,,0.711935401,0.661217272,2.028653145,84.81141663,2.410894394,144.9595032,58.69111633,38.71389008,0.000265465,65000
1773.304,12.13418484,,0.723587155,0.661300957,2.020264387,87.07010651,2.446693659,145.1810303,58.44888306,38.65420914,-0.000168199,65000
1773.456,12.09670353,,0.73726964,0.660122931,2.013454437,87.98943329,2.511189222,145.6382294,58.62663269,38.65420914,0.00046991,65000
1773.608,12.04461193,,0.744553208,0.659436107,2.011086226,87.98260498,2.579200745,145.535553,58.0717926,38.65420914,-0.000580617,65000
1773.76,12.08483887,,0.746739626,0.659725189,2.012750387,87.29363251,2.616371393,145.2971497,58.12534332,39.31718826,-0.001730187,65000
1773.912,12.20634842,,0.746854067,0.659938753,2.013020754,82.72468567,2.714707375,144.1035156,57.27616882,41.45581818,-0.001934236,65000
1774.064,12.33868408,,0.738642812,0.658140481,2.0079813,78.77752686,2.906122208,144.7748413,55.45786285,42.95983124,0.001415108,65000
1774.216,12.45912743,,0.721155822,0.653441608,1.992780089,81.04724884,3.231621265,146.9107056,57.33173752,43.25893784,0.007613554,65000
1774.368,12.47954941,,0.707137168,0.647364259,1.980238915,85.72620392,3.619540453,147.8706665,58.41922379,43.28614044,0.027213713,65000
1774.52,12.3664093,,0.703440428,0.642503619,1.979019046,85.91895294,3.809510231,147.992981,59.14125061,43.06905747,0.05636749,65000
1774.672,12.23981285,,0.7051,0.639632464,1.982651591,81.90174866,3.659360647,147.2420654,59.49636078,42.85937882,0.06904354,65000
1774.824,12.23758411,,0.708291411,0.638193429,1.990820289,79.74671173,3.28002429,146.4759216,59.54999924,42.64868546,0.056288865,65000
1774.976,12.29838181,,0.70893079,0.640421152,2.006631851,78.74412537,3.123155117,146.1382904,58.47731018,42.44031143,0.035935763,65000
1775.128,12.36738205,,0.704093933,0.646508634,2.023165464,76.27690888,3.230798245,146.644516,58.36942673,42.21021271,0.024892675,65000
1775.28,12.52330971,,0.702148736,0.651345968,2.024413586,76.24530029,3.33946228,146.9852753,58.32814407,41.99729919,0.017362956,65000
1775.432,12.68066788,,0.709394515,0.65498215,2.018557787,78.18547058,3.328603983,147.0400696,58.4930954,41.97929764,0.0088316,65000
1775.584,12.74209499,,0.72281152,0.662527561,2.014048338,82.63052368,3.280087471,147.2229767,58.83879852,41.97929764,0.001348261,65000
1775.736,12.65015507,,0.734749794,0.674231052,2.012019157,88.83870697,3.331543922,147.0031433,59.02090836,41.97929764,-0.002103746,65000
1775.888,12.51495075,,0.753337383,0.688318729,2.011111498,92.36920929,3.337290525,146.278122,60.10162735,40.64790726,-0.003120946,65000
1776.04,12.54897976,,0.768265784,0.702468813,2.011265755,94.88039398,3.226781368,145.44841,61.1869545,35.57466888,-0.003137095,65000
1776.192,12.60594273,,0.771867037,0.715134919,2.015556097,94.51426697,2.991332531,144.7942352,59.52623367,35.02719116,-0.001461855,65000
1776.344,12.47199535,,0.770412505,0.722853005,2.020022869,91.44351959,2.728678703,144.2939301,58.92499924,34.87998581,-0.001196085,65000
1776.496,12.41974449,,0.766816616,0.722953379,2.027174234,86.87793732,2.564680338,142.9107971,59.30209351,34.71429825,-0.0005356,65000
1776.648,12.56477451,,0.758097768,0.71913439,2.034673214,82.00424194,2.564240933,143.4090881,59.80066681,34.56933975,0.001867873,65000
1776.8,12.77320862,,0.728891552,0.708693802,2.039014101,79.40600586,2.811469317,144.4156494,58.89529038,34.50553131,0.006340128,65000
1776.952,12.97754479,,0.694939494,0.694938242,2.039418221,76.37539673,3.237282991,145.9054413,58.82975769,37.1703186,0.013252385,65000
1777.104,12.88621712,,0.674734652,0.685122907,2.029337168,73.2746582,3.575728178,147.6601257,58.46026993,46.04949951,0.016198635,65000
1777.256,12.5765419,,0.663483501,0.676612437,2.004590273,71.27830505,3.694895983,146.957962,57.65187454,52.21267319,0.012974274,65000
1777.408,12.17620182,,0.656129837,0.66783607,1.975830793,70.3611145,3.661162853,147.269989,55.39481354,53.06293106,0.009714577,65000
1777.56,11.87966824,,0.660590768,0.662870407,1.954492807,71.00701904,3.607305765,147.6039581,57.15897751,53.06293106,0.008283674,65000
1777.712,12.09678268,,0.681375265,0.663513005,1.954147339,72.86805725,3.536759853,147.2851563,58.3249321,53.06293106,0.00854565,65000
1777.864,12.41309261,,0.714379311,0.668143034,1.975609183,77.73156738,3.326336145,146.370285,58.33366394,52.93249893,0.007418984,65000
1778.016,12.32836628,,0.744790435,0.67876786,2.005103588,81.7117157,3.086717367,145.3896179,58.75489807,51.61048508,0.00432901,65000
1778.168,12.45000649,,0.756575525,0.693099201,2.020602226,80.30780792,2.879273176,145.3924866,58.47164536,46.26665878,0.0011328,65000
1778.32,12.78608131,,0.747596979,0.704011738,2.009904385,75.36408997,2.83572197,145.2294922,58.39031601,45.52628708,-0.001326511,65000
1778.472,12.58837795,,0.735957146,0.705769897,1.996003747,72.60713959,2.969577551,145.3036499,58.51500702,45.46141052,-0.000781203,65000
1778.624,12.20550537,,0.733577013,0.700160205,1.999673963,72.60949707,3.086250305,145.6292114,58.37069321,45.39078903,0.002690698,65000
1778.776,11.93054485,,0.730848074,0.688524306,2.011926651,73.04309845,3.017577887,144.6134033,58.92539597,44.43799591,0.002841286,65000
1778.928,11.77672863,,0.721396208,0.672403276,2.012763977,70.10269165,2.838575363,143.7529297,59.97589874,40.57954788,-0.001601274,65000
1779.08,11.86579037,,0.698213637,0.65853411,1.998879552,71.04894257,2.753786802,143.1572723,61.27545548,40.49868393,-0.006918519,65000
1779.232,11.97341728,,0.67699492,0.648715198,1.987092376,72.03689575,2.848233938,143.4049683,61.93997574,40.38916779,-0.007750634,65000
1779.384,11.97923756,,0.669018269,0.640565455,1.989147663,70.38504791,3.056505919,143.751297,60.20171356,40.27742386,-0.002920167,65000
1779.536,11.94411659,,0.673556149,0.631346822,1.99884069,66.47527313,3.301557541,144.3223572,59.16201401,40.16098404,0.004625627,65000
1779.688,11.98618603,,0.691335857,0.623930454,2.009137154,60.54175949,3.467191935,145.372879,58.9626503,40.04549027,0.01630423,65000
1779.84,12.05209446,,0.708565354,0.619881749,2.013527393,58.09009171,3.491412401,145.8099823,59.5344696,40.61714554,0.024443828,65000
1779.992,12.12539005,,0.716799974,0.619202018,2.00590086,57.45655823,3.438706398,146.1797943,59.27970505,43.09606934,0.017554926,65000
1780.144,12.20916843,,0.711532235,0.625038147,1.998609066,59.86102676,3.338202477,146.9026794,59.04999924,44.76340866,0.004215224,65000
1780.296,12.33522892,,0.706119776,0.634556294,1.996459484,65.2318573,3.208589792,146.4176331,58.27553177,44.96384049,-0.005037318,65000
1780.448,12.70188427,,0.706379414,0.642189086,1.998874068,68.45436859,2.976151943,146.0859833,56.12448502,44.85250473,-0.008414201,65000
1780.6,12.95336437,,0.708784699,0.649266839,2.000593185,70.76858521,2.713955164,145.4308014,57.77626038,44.71681595,-0.011212362,65000
1780.752,12.75578976,,0.718567908,0.655078292,1.998827934,69.95697022,2.52073431,144.5609131,58.58470154,44.26512146,-0.014848724,65000
1780.904,12.59611702,,0.720904708,0.658864558,1.997220516,73.25196838,2.434532404,144.4588471,58.67917252,43.83403397,-0.015457479,65000
1781.056,12.58485222,,0.722101748,0.663910389,2.00130868,73.67594147,2.408041954,144.6968231,58.71558762,43.66643143,-0.012226613,65000
1781.208,12.64081478,,0.721794367,0.670643568,2.012073994,72.44450378,2.419304848,144.3680878,59.09530258,43.62784576,-0.007690456,65000
1781.36,12.48726749,,0.724588931,0.672945857,2.022569418,69.91056824,2.501821995,144.5795593,58.71377564,43.61035919,-0.005055538,65000
1781.512,12.23414516,,0.729024768,0.670679808,2.028590202,67.11470032,2.670584917,144.8523865,58.09141159,43.59214401,-0.002114367,65000
1781.664,12.11459351,,0.731400013,0.66609776,2.028309584,66.44042206,2.806515455,144.814209,58.25732803,43.57510757,0.00120935,65000
1781.816,12.11007977,,0.731052935,0.661017537,2.022463083,66.26261902,2.811272383,144.5342865,58.01100159,43.55639648,0.00229866,65000
1781.968,12.26733589,,0.725828648,0.657125652,2.014917851,67.79598999,2.738497019,144.5747833,58.37715912,43.53985977,6.70E-06,65000
1782.12,12.49025536,,0.713275552,0.656961262,2.005759478,71.28630066,2.718342304,144.655365,59.16781235,43.52075958,-0.00323741,65000
1782.272,12.54953957,,0.702150941,0.658200026,1.998350978,71.14109802,2.718318224,145.2812653,60.73360443,43.50450134,-0.003465755,65000
1782.424,12.37970352,,0.697637796,0.658012331,1.990797639,69.24689484,2.710080624,146.1546326,62.23971176,43.48685455,0.001064821,65000
1782.576,12.03079128,,0.701144874,0.658259153,1.976607919,63.56877899,2.819801807,146.5219879,60.97139359,43.46925354,0.006804701,65000
1782.728,12.06764412,,0.708061039,0.65990305,1.955341816,62.79745865,3.183148861,146.4842529,60.2116127,43.45157242,0.016585263,65000
1782.88,12.23960114,,0.716066718,0.662202358,1.94355607,63.34519959,3.625841618,146.8287964,60.05861664,43.43399048,0.035452884,65000
1783.032,12.14548111,,0.728038728,0.666579962,1.95005393,69.02056122,3.72210598,146.7326965,59.92499924,43.41632462,0.054306891,65000
1783.184,12.04494667,,0.738593936,0.6721313,1.98034513,72.84522247,3.412242413,146.7142181,59.8452034,43.39863968,0.064519592,65000
1783.336,12.04026985,,0.747903228,0.675342202,2.002532959,74.54976654,3.043243647,146.7251434,60.35634613,43.38114166,0.04697163,65000
1783.488,11.98001385,,0.751508296,0.676165164,2.017604113,73.54795837,2.837087154,146.6051636,60.20020294,43.36040497,0.024919154,65000
1783.64,11.93947411,,0.746592343,0.672565043,2.026861668,75.44676209,2.774873257,146.1097412,58.26990128,43.29304123,0.013154532,65000
1783.792,11.97823143,,0.738579214,0.667361081,2.034430981,74.63523865,2.746405602,145.4696808,55.96495438,43.22542954,0.011227299,65000
1783.944,12.07030582,,0.727819562,0.661019206,2.042936325,72.71128845,2.660252333,145.0266266,57.0514946,43.15838623,0.012130248,65000
1784.096,12.11724091,,0.718328893,0.653497279,2.049441576,69.19546509,2.482141018,145.0431824,58.25286865,43.09134674,0.00974775,65000
