DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,NPHI,FORCE_2020_LITHOFACIES_LITHOLOGY
1026.617084,HORDALAND GP.,,17.61824226,1.276305199,1.379840493,2.08670783,89.16500092,0.444148153,65000
1026.769084,HORDALAND GP.,,17.61355782,1.268493295,1.374894261,2.079163551,82.19937134,0.456306696,65000
1026.921084,HORDALAND GP.,,17.60912514,1.257739902,1.364266515,2.075458288,77.12457275,0.467081964,65000
1027.073084,HORDALAND GP.,,17.56885147,1.248955607,1.359435678,2.069401026,77.0947876,0.479048461,65000
1027.225084,HORDALAND GP.,,17.51496506,1.239309073,1.367184281,2.069600821,84.13974762,0.489596069,65000
1027.377084,HORDALAND GP.,,17.50001144,1.243197084,1.360404968,2.069899797,90.49527741,0.487901241,65000
1027.529084,HORDALAND GP.,,17.49401665,1.243199945,1.362294316,2.067606926,95.42269898,0.464470446,65000
1027.681084,HORDALAND GP.,,17.47193337,1.248964906,1.370052815,2.062133312,89.59805298,0.446906507,65000
1027.833084,HORDALAND GP.,,17.45920563,1.24800837,1.369108319,2.05664587,90.61616516,0.444816619,65000
1027.985084,HORDALAND GP.,,17.46562576,1.248000026,1.359510183,2.05926919,87.72087097,0.44994092,65000
1028.137084,HORDALAND GP.,,17.46875763,1.254805923,1.351706386,2.070643425,86.022995,0.455819607,65000
1028.289084,HORDALAND GP.,,17.46575165,1.259718299,1.339111686,2.078469992,86.61457825,0.463766635,65000
1028.441084,HORDALAND GP.,,17.46511078,1.260682941,1.335956812,2.077520847,86.87026215,0.471257925,65000
1028.593084,HORDALAND GP.,,17.49923325,1.256885767,1.331205487,2.069578171,94.02676392,0.484309852,65000
1028.745084,HORDALAND GP.,,17.54273796,1.236797214,1.330124259,2.068424225,91.56518555,0.50635916,65000
1028.897084,HORDALAND GP.,,17.57132721,1.232506394,1.320567489,2.072096348,82.13767242,0.533065915,65000
1029.049084,HORDALAND GP.,,17.58083344,1.237155199,1.315544844,2.078799009,76.47697449,0.545251072,65000
1029.201084,HORDALAND GP.,,17.57877541,1.242044091,1.303104281,2.078516007,77.34118652,0.522751093,65000
1029.353084,HORDALAND GP.,,17.52716065,1.242200017,1.299901128,2.077341795,83.52780151,0.480402231,65000
1029.505084,HORDALAND GP.,,17.45809174,1.244992375,1.299800038,2.081825495,88.14305115,0.462531358,65000
1029.657084,HORDALAND GP.,,17.43822289,1.251722813,1.300759792,2.092558146,86.99272919,0.474569827,65000
1029.809084,HORDALAND GP.,,17.4375,1.257553697,1.302619338,2.10056448,85.68071747,0.494442433,65000
1029.961084,HORDALAND GP.,,17.44036293,1.255031824,1.305563569,2.098227263,76.67632294,0.488331974,65000
1030.113084,HORDALAND GP.,,17.44964218,1.252138495,1.313127399,2.090482235,73.21475983,0.445054323,65000
1030.265084,HORDALAND GP.,,17.45864296,1.256556273,1.318151236,2.087632179,73.83374023,0.43502152,65000
1030.417084,HORDALAND GP.,,17.47737503,1.259640694,1.323892117,2.087121248,82.98908997,0.436588526,65000
1030.569084,HORDALAND GP.,,17.4840641,1.265274644,1.326937318,2.087571859,84.20793152,0.444723189,65000
1030.721084,HORDALAND GP.,,17.4843998,1.264658451,1.331713915,2.083739281,87.89871979,0.449343056,65000
1030.873084,HORDALAND GP.,,17.4843998,1.263755322,1.328339458,2.081059694,90.82346344,0.451571047,65000
1031.025084,HORDALAND GP.,,17.4843998,1.257239699,1.327163696,2.076499462,89.12741852,0.457692236,65000
1031.177084,HORDALAND GP.,,17.4843998,1.255025268,1.320748568,2.071062803,89.52539063,0.471456677,65000
1031.329084,HORDALAND GP.,,17.47602081,1.244006872,1.308475971,2.067441225,83.62717438,0.478265494,65000
1031.481084,HORDALAND GP.,,17.44577408,1.25406599,1.30221343,2.067478657,91.25575256,0.477214068,65000
1031.633084,HORDALAND GP.,,17.42905998,1.257584572,1.294486761,2.069814205,89.03997803,0.481173188,65000
1031.785084,HORDALAND GP.,,17.43122292,1.260477901,1.291222096,2.067045212,89.67819214,0.489164263,65000
1031.937084,HORDALAND GP.,,17.42542458,1.243672371,1.282900333,2.064590931,84.45763397,0.490076125,65000
1032.089084,HORDALAND GP.,,17.42214584,1.234120727,1.271458268,2.066970587,88.81997681,0.485417754,65000
1032.241084,HORDALAND GP.,,17.41915512,1.250420809,1.262447119,2.070311308,93.25357056,0.474750876,65000
1032.393084,HORDALAND GP.,,17.41013718,1.275093317,1.258140206,2.075437784,95.50760651,0.451163113,65000
1032.545084,HORDALAND GP.,,17.40657044,1.278209806,1.260438442,2.073534489,95.46005249,0.429621458,65000
1032.697084,HORDALAND GP.,,17.39531899,1.257065296,1.258068323,2.072483301,88.00764465,0.41172865,65000
1032.849084,HORDALAND GP.,,17.36489487,1.236358166,1.264854908,2.064440727,84.25390625,0.414803326,65000
1033.001084,HORDALAND GP.,,17.37370873,1.230881572,1.264697909,2.05728507,80.4980545,0.432170183,65000
1033.153084,HORDALAND GP.,,17.3976593,1.238412738,1.262891531,2.056600094,90.12828827,0.437326938,65000
1033.305084,HORDALAND GP.,,17.40567017,1.253290653,1.268798471,2.059739113,90.465271,0.43536821,65000
1033.457084,HORDALAND GP.,,17.40629959,1.254899979,1.286139131,2.064483404,88.92131043,0.447981924,65000
1033.609084,HORDALAND GP.,,17.40629959,1.257485628,1.303792238,2.064375877,82.39729309,0.458505243,65000
1033.761084,HORDALAND GP.,,17.40087509,1.256910801,1.321262121,2.06972456,82.68099976,0.477563143,65000
1033.913084,HORDALAND GP.,,17.36191177,1.26114285,1.341457725,2.072438479,84.91745758,0.483522445,65000
1034.065084,HORDALAND GP.,,17.26772118,1.278141499,1.36881578,2.067838192,86.34768677,0.458630621,65000
1034.217084,HORDALAND GP.,,17.178648,1.287171722,1.379852772,2.058213949,88.70246887,0.440499395,65000
1034.369084,HORDALAND GP.,,17.1539669,1.295832038,1.377473354,2.050410271,92.23996735,0.433140308,65000
1034.521084,HORDALAND GP.,,17.22678375,1.306269765,1.373497248,2.052564859,87.98072815,0.445710301,65000
1034.673084,HORDALAND GP.,,17.33084488,1.333188295,1.364528775,2.059812069,90.15079498,0.461922467,65000
1034.825084,HORDALAND GP.,,17.41133308,1.359877706,1.341192722,2.05479455,82.62039185,0.471485168,65000
1034.977084,HORDALAND GP.,,17.52459335,1.353144288,1.314116597,2.045480251,86.69979858,0.462965101,65000
1035.129084,HORDALAND GP.,,17.62654495,1.316046119,1.286018848,2.03857708,80.95799255,0.464873731,65000
1035.281084,HORDALAND GP.,,17.60109329,1.257444263,1.235873342,2.045205593,83.06476593,0.485759586,65000
1035.433084,HORDALAND GP.,,17.67836189,1.201159716,1.17721796,2.05965066,82.00296021,0.50474602,65000
1035.585084,HORDALAND GP.,,17.73718834,1.160729528,1.138801932,2.066516399,86.46621704,0.507900238,65000
1035.737084,HORDALAND GP.,,17.7898407,1.131869674,1.103699684,2.062169313,87.94478607,0.496455848,65000
1035.889084,HORDALAND GP.,,17.84249306,1.107106686,1.095276475,2.056016445,91.04514313,0.482228547,65000
1036.041084,HORDALAND GP.,,17.73183632,1.104349852,1.093935132,2.052380562,94.80239868,0.469392419,65000
1036.193084,HORDALAND GP.,,17.69108391,1.133463144,1.092953086,2.051307201,92.72851563,0.455728442,65000
1036.345084,HORDALAND GP.,,17.69560623,1.168341756,1.104285121,2.049173117,88.87201691,0.446083993,65000
1036.497084,HORDALAND GP.,,17.69154549,1.173799992,1.139305115,2.053007841,81.09670258,0.442932725,65000
1036.649084,HORDALAND GP.,,17.68798256,1.197548866,1.16354239,2.066723347,83.89345551,0.448138595,65000
1036.801084,HORDALAND GP.,,17.64727593,1.240484119,1.179209352,2.079987526,86.20320892,0.452628642,65000
1036.953084,HORDALAND GP.,,17.49122238,1.278185964,1.198694348,2.084768295,88.84525299,0.450214714,65000
1037.105084,HORDALAND GP.,,17.35774803,1.263094068,1.221627235,2.081228256,88.22188568,0.444198877,65000
1037.257084,HORDALAND GP.,,17.31663132,1.226403594,1.237696886,2.081062794,85.04827881,0.433074504,65000
1037.409084,HORDALAND GP.,,17.3125,1.21242857,1.246645093,2.085827351,84.64407349,0.426868528,65000
1037.561084,HORDALAND GP.,,17.3125,1.217404604,1.261668205,2.088364601,82.26882172,0.433163405,65000
1037.713084,HORDALAND GP.,,17.3125,1.220359922,1.26944375,2.086154938,83.8537674,0.447014749,65000
1037.865084,HORDALAND GP.,,17.3125,1.224708557,1.281707525,2.083227634,84.15911102,0.456408173,65000
1038.017084,HORDALAND GP.,,17.3125,1.220787525,1.292111993,2.084820747,85.34850311,0.464914769,65000
1038.169084,HORDALAND GP.,,17.3125,1.218155742,1.300320864,2.082048893,86.79334259,0.471701682,65000
1038.321084,HORDALAND GP.,,17.31006813,1.219339609,1.309660435,2.072791338,81.18743134,0.474439681,65000
1038.473084,HORDALAND GP.,,17.29932594,1.233103633,1.32022047,2.060787439,82.38624573,0.471650928,65000
1038.625084,HORDALAND GP.,,17.29883194,1.261497855,1.332524061,2.057272911,82.04401398,0.468243361,65000
1038.777084,HORDALAND GP.,,17.35713577,1.305942297,1.345187187,2.062294245,87.97895813,0.472653478,65000
1038.929084,HORDALAND GP.,,17.45737076,1.343550324,1.351538658,2.074076414,89.41671753,0.492053777,65000
1039.081084,HORDALAND GP.,,17.51340294,1.363827467,1.336164951,2.083313704,89.31281281,0.519070625,65000
1039.233084,HORDALAND GP.,,17.55270577,1.363307357,1.289340138,2.093341351,89.20890808,0.531552494,65000
1039.385084,HORDALAND GP.,,17.63864517,1.343778372,1.223447561,2.096529007,87.45604706,0.528630018,65000
1039.537084,HORDALAND GP.,,17.62787247,1.285714746,1.158892274,2.094195843,82.70928192,0.519824624,65000
1039.689084,HORDALAND GP.,,17.6493206,1.180069089,1.096322417,2.084057808,84.51315308,0.513551056,65000
1039.841084,HORDALAND GP.,,17.63058853,1.068751097,1.053131223,2.078207493,83.74458313,0.518750072,65000
1039.993084,HORDALAND GP.,,17.54660988,1.005979896,1.02504921,2.080035448,89.61356354,0.535974264,65000
1040.145084,HORDALAND GP.,,17.60524559,1.011062264,1.00431633,2.084848881,92.34831238,0.550033093,65000
1040.297084,HORDALAND GP.,,17.73395348,1.052780628,0.990918338,2.086853743,92.47946167,0.547599375,65000
1040.449084,HORDALAND GP.,,17.77656364,1.105801463,0.994332016,2.08864665,88.90914917,0.526766539,65000
1040.601084,HORDALAND GP.,,17.80137634,1.155048966,1.011903405,2.091412544,82.96051788,0.503523469,65000
1040.753084,HORDALAND GP.,,17.77720833,1.186275959,1.036107898,2.096170425,88.07623291,0.496917546,65000
1040.905084,HORDALAND GP.,,17.7565155,1.213300467,1.074920178,2.094261169,87.43080139,0.527046859,65000
1041.057084,HORDALAND GP.,,17.75574493,1.221988201,1.115508676,2.090935469,85.71927643,0.574764729,65000
1041.209084,HORDALAND GP.,,17.72831726,1.230074525,1.149480701,2.089895725,80.06808472,0.593010247,65000
1041.361084,HORDALAND GP.,,17.70258713,1.240579963,1.175680757,2.089572668,79.17974854,0.564022005,65000
1041.513084,HORDALAND GP.,,17.77526283,1.246823788,1.194132209,2.08859396,79.53186798,0.509557545,65000
1041.665084,HORDALAND GP.,,17.75393295,1.256881833,1.202640891,2.088826895,82.19695282,0.462733895,65000
1041.817084,HORDALAND GP.,,17.72015381,1.261974454,1.212123275,2.093124151,85.45262146,0.449550539,65000
1041.969084,HORDALAND GP.,,17.64748192,1.259037733,1.227953911,2.099806309,90.26720429,0.453782231,65000
1042.121084,HORDALAND GP.,,17.58337975,1.25050354,1.23820734,2.103014469,89.76366425,0.467263639,65000
1042.273084,HORDALAND GP.,,17.65161896,1.258166432,1.249624372,2.103203297,88.29016876,0.495417327,65000
1042.425084,HORDALAND GP.,,17.692276,1.28550303,1.26302743,2.101991177,86.89116669,0.521763146,65000
1042.577084,HORDALAND GP.,,17.69870949,1.306130171,1.268736601,2.10042119,88.24980164,0.517490685,65000
1042.729084,HORDALAND GP.,,17.74984741,1.3062433,1.273830175,2.10080719,88.92086792,0.498874933,65000
1042.881084,HORDALAND GP.,,17.81864357,1.3032372,1.28322649,2.102416515,89.21179199,0.484576374,65000
1043.033084,HORDALAND GP.,,17.75260925,1.312681913,1.28610003,2.097581148,90.2687912,0.489824653,65000
1043.185084,HORDALAND GP.,,17.67223167,1.305072308,1.285446525,2.094074965,88.35584259,0.511734188,65000
1043.337084,HORDALAND GP.,,17.7269249,1.299353361,1.288671732,2.090534449,85.60135651,0.523356736,65000
1043.489084,HORDALAND GP.,,17.78474236,1.297430515,1.285819173,2.086660862,84.78489685,0.518036008,65000
1043.641084,HORDALAND GP.,,17.79802513,1.317953825,1.278595209,2.081001282,87.26496124,0.50603056,65000
1043.793084,HORDALAND GP.,,17.72727013,1.342232347,1.277044177,2.079056978,89.14466095,0.493882805,65000
1043.945084,HORDALAND GP.,,17.68948555,1.333978415,1.266173363,2.079427958,86.15666199,0.481227815,65000
1044.097084,HORDALAND GP.,,17.7553215,1.309415937,1.267951608,2.079244852,85.34531403,0.468974948,65000
1044.249084,HORDALAND GP.,,17.77428436,1.292809367,1.271915913,2.07379055,82.64228058,0.463022262,65000
1044.401084,HORDALAND GP.,,17.79162407,1.283600092,1.273839712,2.076324225,82.71550751,0.467147321,65000
1044.553084,HORDALAND GP.,,17.79670525,1.307367086,1.288803577,2.081953526,85.8848114,0.476466686,65000
1044.705084,HORDALAND GP.,,17.71518326,1.322458863,1.303087592,2.087558746,83.19483948,0.474111527,65000
1044.857084,HORDALAND GP.,,17.60468483,1.34121418,1.312108636,2.082048178,81.1266861,0.459806383,65000
1045.009084,HORDALAND GP.,,17.52395821,1.322834373,1.319916964,2.069941044,80.89409638,0.444182634,65000
1045.161084,HORDALAND GP.,,17.47061539,1.308801293,1.341191292,2.062678337,84.20519257,0.427628607,65000
1045.313084,HORDALAND GP.,,17.43669701,1.30828917,1.346222997,2.064783812,81.72471619,0.419887871,65000
1045.465084,HORDALAND GP.,,17.42172051,1.313269377,1.356785536,2.07045126,76.58995819,0.420448035,65000
1045.617084,HORDALAND GP.,,17.41233444,1.320118666,1.374336124,2.072778702,77.02862549,0.425987095,65000
1045.769084,HORDALAND GP.,,17.40725517,1.318279982,1.383238673,2.074090242,83.38838196,0.432015628,65000
1045.921084,HORDALAND GP.,,17.40629959,1.312393308,1.384120941,2.07650137,87.63526154,0.434479117,65000
1046.073084,HORDALAND GP.,,17.40629959,1.314490199,1.387113929,2.077602863,89.19834137,0.437167078,65000
1046.225084,HORDALAND GP.,,17.4122963,1.323609591,1.372259498,2.07641983,84.71963501,0.443892449,65000
1046.377084,HORDALAND GP.,,17.44264412,1.327100039,1.353765369,2.073652744,82.41693878,0.449619472,65000
1046.529084,HORDALAND GP.,,17.49186325,1.323222876,1.342717409,2.071797848,81.18410492,0.453640193,65000
1046.681084,HORDALAND GP.,,17.5724411,1.316107631,1.334607601,2.072265387,82.97560883,0.459892631,65000
1046.833084,HORDALAND GP.,,17.71793175,1.31475997,1.33332634,2.071373701,82.19801331,0.471220046,65000
1046.985084,HORDALAND GP.,,17.75724411,1.304437757,1.332679272,2.068917036,85.14975739,0.487322629,65000
1047.137084,HORDALAND GP.,,17.74881744,1.296234369,1.332000017,2.067868471,88.74988556,0.502904594,65000
1047.289084,HORDALAND GP.,,17.68919945,1.301974654,1.330755472,2.075529814,88.17048645,0.512944043,65000
1047.441084,HORDALAND GP.,,17.65665245,1.313334584,1.325597525,2.091215134,83.07368469,0.505159438,65000
1047.593084,HORDALAND GP.,,17.70031929,1.324352384,1.321315646,2.104417563,80.10024262,0.470750809,65000
1047.745084,HORDALAND GP.,,17.79024506,1.324346066,1.321594358,2.110789061,84.72550201,0.44076702,65000
1047.897084,HORDALAND GP.,,17.84145737,1.319784641,1.326040745,2.110652208,87.35688019,0.428836733,65000
1048.049084,HORDALAND GP.,,17.90033913,1.320904493,1.324953198,2.105690002,90.72414398,0.43822369,65000
1048.201084,HORDALAND GP.,,18.02048111,1.321660399,1.324479222,2.102248669,91.10583496,0.458132625,65000
1048.353084,HORDALAND GP.,,17.94976425,1.322510123,1.338256121,2.104720593,92.67811585,0.47850132,65000
1048.505084,HORDALAND GP.,,17.87336731,1.318252206,1.346968651,2.116141796,92.59560394,0.498486698,65000
1048.657084,HORDALAND GP.,,17.88134766,1.330241919,1.339679003,2.124984264,93.09209442,0.509399951,65000
1048.809084,HORDALAND GP.,,17.85228348,1.33889997,1.330659747,2.125201702,91.39823151,0.514141858,65000
1048.961084,HORDALAND GP.,,17.83911705,1.344411135,1.324467659,2.107040405,88.25441742,0.520459592,65000
1049.113084,HORDALAND GP.,,17.9383297,1.343396425,1.313755155,2.078525543,88.6533432,0.527977765,65000
1049.265084,HORDALAND GP.,,17.94078064,1.329312325,1.317106962,2.058496237,90.50904846,0.53030324,65000
1049.417084,HORDALAND GP.,,17.88146591,1.333121896,1.329535127,2.056153774,89.77226257,0.523197651,65000
1049.569084,HORDALAND GP.,,17.87906647,1.326009631,1.329752088,2.067888737,86.09014893,0.508534074,65000
1049.721084,HORDALAND GP.,,17.89716339,1.318564892,1.330104113,2.079579115,87.91433716,0.493662119,65000
1049.873084,HORDALAND GP.,,17.90875816,1.30977118,1.324242592,2.088780642,92.74531555,0.476000309,65000
1050.025084,HORDALAND GP.,,17.91302872,1.304916143,1.299719811,2.091001511,95.47714233,0.454296619,65000
1050.177084,HORDALAND GP.,,17.87311173,1.298009992,1.286494494,2.089918375,91.72187805,0.445702761,65000
1050.329084,HORDALAND GP.,,17.81418991,1.295953512,1.286702752,2.092391968,87.94602203,0.45795536,65000
1050.481084,HORDALAND GP.,,17.81754875,1.29435885,1.278877258,2.097100973,85.12427521,0.476703495,65000
1050.633084,HORDALAND GP.,,17.86498833,1.285607219,1.260614395,2.093723059,84.54022217,0.487305522,65000
1050.785084,HORDALAND GP.,,17.88365746,1.245845079,1.253725171,2.087423086,86.0674057,0.489481032,65000
1050.937084,HORDALAND GP.,,17.92915726,1.211870313,1.242761016,2.07849431,86.79853058,0.491235673,65000
1051.089084,HORDALAND GP.,,17.9363842,1.200501442,1.215946555,2.057327986,87.61195374,0.489257395,65000
1051.241084,HORDALAND GP.,,17.87054443,1.221947193,1.18936801,2.028864145,86.18109894,0.480486065,65000
1051.393084,HORDALAND GP.,,17.83509827,1.239825845,1.182562828,2.005582333,83.71702576,0.477944881,65000
1051.545084,HORDALAND GP.,,17.83171654,1.236245632,1.184018493,2.005857706,86.17225647,0.490042001,65000
1051.697084,HORDALAND GP.,,17.79792595,1.219852924,1.18979466,2.023725987,87.26976013,0.505284071,65000
1051.849084,HORDALAND GP.,,17.82905197,1.212765813,1.200523257,2.042426109,87.45541382,0.508956134,65000
1052.001084,HORDALAND GP.,,17.83766556,1.226616621,1.200052142,2.051463604,84.12708283,0.499741375,65000
1052.153084,HORDALAND GP.,,17.79544449,1.234257221,1.184587002,2.051614523,79.99118805,0.487157881,65000
1052.305084,HORDALAND GP.,,17.7795372,1.231182218,1.176880479,2.049662828,80.14710236,0.481758803,65000
1052.457084,HORDALAND GP.,,17.77446365,1.226726294,1.176058531,2.048573494,80.55659485,0.486198247,65000
1052.609084,HORDALAND GP.,,17.77363014,1.221837401,1.169838667,2.049978495,81.1581955,0.482696176,65000
1052.761084,HORDALAND GP.,,17.77654648,1.214257479,1.16493392,2.051199913,81.11113739,0.457449615,65000
1052.913084,HORDALAND GP.,,17.79206467,1.19581461,1.164602637,2.049915314,79.68987274,0.424519509,65000
1053.065084,HORDALAND GP.,,17.81016922,1.179709077,1.156885624,2.044509172,80.28524017,0.404308528,65000
1053.217084,HORDALAND GP.,,17.82081032,1.180667877,1.14282167,2.035800219,77.6823349,0.410927147,65000
1053.369084,HORDALAND GP.,,17.82675171,1.191590905,1.132406354,2.027306318,76.71105194,0.436033368,65000
1053.521084,HORDALAND GP.,,17.8281002,1.197299957,1.129447818,2.020786762,78.27825928,0.450498343,65000
1053.673084,HORDALAND GP.,,17.8281002,1.195172191,1.131482244,2.017263413,80.19369507,0.447644323,65000
1053.825084,HORDALAND GP.,,17.83135796,1.190739751,1.131225586,2.017865896,80.76062012,0.436282128,65000
1053.977084,HORDALAND GP.,,17.83961105,1.189526558,1.133033633,2.02271986,81.12440491,0.422892422,65000
1054.129084,HORDALAND GP.,,17.83204269,1.190937638,1.138334155,2.027251482,80.84350586,0.419680476,65000
1054.281084,HORDALAND GP.,,17.81668472,1.189848661,1.142204881,2.027483463,80.08872986,0.436130196,65000
1054.433084,HORDALAND GP.,,17.8125,1.188500047,1.147219539,2.024098158,76.61168671,0.456324607,65000
1054.585084,HORDALAND GP.,,17.8125,1.191095352,1.152465701,2.01983428,77.48724365,0.470774084,65000
1054.737084,HORDALAND GP.,,17.8125,1.200566888,1.155828238,2.016735077,82.56744385,0.476077139,65000
1054.889084,HORDALAND GP.,,17.8125,1.21108985,1.156203747,2.013974667,85.35579681,0.462687701,65000
1055.041084,HORDALAND GP.,,17.81406593,1.21584332,1.159368992,2.008848429,83.35645294,0.443457663,65000
1055.193084,HORDALAND GP.,,17.82048225,1.211713553,1.168653607,2.001192093,81.16067505,0.431124955,65000
1055.345084,HORDALAND GP.,,17.81890488,1.20095861,1.178343892,1.99559927,82.28840637,0.430417776,65000
1055.497084,HORDALAND GP.,,17.78844261,1.196789742,1.190151572,1.997850061,84.61906433,0.443711937,65000
1055.649084,HORDALAND GP.,,17.75584221,1.206229806,1.206761956,2.011884928,82.82103729,0.45985353,65000
1055.801084,HORDALAND GP.,,17.74058914,1.23226738,1.219310641,2.03344965,76.70713806,0.46685791,65000
1055.953084,HORDALAND GP.,,17.72802162,1.272219658,1.227609515,2.050572634,75.04007721,0.463352084,65000
1056.105084,HORDALAND GP.,,17.7338829,1.300797701,1.240254283,2.054738522,78.01567078,0.457838506,65000
1056.257084,HORDALAND GP.,,17.77855301,1.299286246,1.258317113,2.051096678,85.28958893,0.460106462,65000
1056.409084,HORDALAND GP.,,17.79266739,1.275905371,1.280755401,2.051640511,88.75570679,0.469430089,65000
1056.561084,HORDALAND GP.,,17.76686478,1.256389022,1.295428038,2.060245276,87.71398163,0.475197315,65000
1056.713084,HORDALAND GP.,,17.77261162,1.258210063,1.286317706,2.072215796,86.40176392,0.470571369,65000
1056.865084,HORDALAND GP.,,17.83492088,1.270825505,1.274399996,2.080307961,87.0122757,0.461921543,65000
1057.017084,HORDALAND GP.,,17.89433098,1.282565594,1.275375128,2.08020854,89.32028198,0.463124305,65000
1057.169084,HORDALAND GP.,,17.87648583,1.272923112,1.28207314,2.071884394,91.15167999,0.472954929,65000
1057.321084,HORDALAND GP.,,17.77961731,1.246479988,1.293742299,2.061259747,89.09731293,0.47466895,65000
1057.473084,HORDALAND GP.,,17.65718842,1.231611371,1.302629471,2.056600094,85.00698853,0.460841239,65000
1057.625084,HORDALAND GP.,,17.63810158,1.249868155,1.308466196,2.060701609,84.73075104,0.441444457,65000
1057.777084,HORDALAND GP.,,17.71111679,1.291520715,1.314772368,2.070606709,85.76559448,0.428895652,65000
1057.929084,HORDALAND GP.,,17.76051331,1.318807244,1.322978377,2.078676939,87.46900177,0.423106372,65000
1058.081084,HORDALAND GP.,,17.7679863,1.323969603,1.334061027,2.07710433,84.49881744,0.418847024,65000
1058.233084,HORDALAND GP.,,17.73193169,1.315193176,1.346260309,2.066073179,82.68753815,0.414059907,65000
1058.385084,HORDALAND GP.,,17.69507599,1.301450849,1.359321713,2.054369927,82.26631928,0.407741129,65000
1058.537084,HORDALAND GP.,,17.6769371,1.289662004,1.368076563,2.048123598,82.38398743,0.397586703,65000
1058.689084,HORDALAND GP.,,17.6193161,1.290347815,1.371347785,2.047501087,83.77804565,0.388368636,65000
1058.841084,HORDALAND GP.,,17.56905365,1.295645118,1.370898724,2.050760984,85.67935181,0.393663466,65000
1058.993084,HORDALAND GP.,,17.55429268,1.297031522,1.36765337,2.055412531,89.32843781,0.412468791,65000
1059.145084,HORDALAND GP.,,17.6808815,1.29580152,1.364684105,2.060633898,92.35409546,0.426690459,65000
1059.297084,HORDALAND GP.,,17.86812401,1.299947262,1.358607411,2.065975189,93.80654907,0.431999594,65000
1059.449084,HORDALAND GP.,,17.88270378,1.308911562,1.351633906,2.069434643,90.37167358,0.441795945,65000
1059.601084,HORDALAND GP.,,17.86540031,1.315400004,1.351323843,2.076299429,86.70104218,0.462450534,65000
1059.753084,HORDALAND GP.,,17.89629746,1.308974266,1.362713099,2.091713905,84.68506622,0.481717616,65000
1059.905084,HORDALAND GP.,,17.9913826,1.29226172,1.369469762,2.112477779,84.43921661,0.487660974,65000
1060.057084,HORDALAND GP.,,18.03192329,1.294009447,1.36174202,2.134186268,83.16136932,0.482427329,65000
1060.209084,HORDALAND GP.,,17.99912643,1.331218958,1.345793605,2.142213106,81.43723297,0.480430186,65000
1060.361084,HORDALAND GP.,,18.03664589,1.376887679,1.331986189,2.12809062,78.96952057,0.486053586,65000
1060.513084,HORDALAND GP.,,18.0450592,1.373031735,1.324914098,2.095723391,75.56835938,0.486227691,65000
1060.665084,HORDALAND GP.,,17.96940804,1.315084577,1.33564353,2.068743944,70.14312744,0.469926566,65000
1060.817084,HORDALAND GP.,,17.95165825,1.276159644,1.339310646,2.065886259,67.13681793,0.451296419,65000
1060.969084,HORDALAND GP.,,17.95720291,1.267557502,1.328561783,2.073064327,73.33837128,0.446951509,65000
1061.121084,HORDALAND GP.,,17.85361481,1.267718315,1.316775203,2.074908495,83.19745636,0.450474799,65000
1061.273084,HORDALAND GP.,,17.69582367,1.250871301,1.30762732,2.070160627,88.09514618,0.451820374,65000
1061.425084,HORDALAND GP.,,17.54411507,1.237964511,1.297899962,2.064231396,88.65473938,0.448943555,65000
1061.577084,HORDALAND GP.,,17.48811531,1.228790641,1.299493909,2.059779167,86.99833679,0.442076415,65000
1061.729084,HORDALAND GP.,,17.49809647,1.244257093,1.308904648,2.055416584,85.97407532,0.431893677,65000
1061.881084,HORDALAND GP.,,17.56638718,1.261027217,1.320874572,2.052615643,84.90454102,0.423200667,65000
1062.033084,HORDALAND GP.,,17.61730385,1.269763351,1.323601127,2.053464413,82.27685547,0.423108578,65000
1062.185084,HORDALAND GP.,,17.75365448,1.271499991,1.324598432,2.05954504,81.45717621,0.428994417,65000
1062.337084,HORDALAND GP.,,17.81483269,1.278466702,1.321320772,2.068841696,80.13541412,0.430268765,65000
1062.489084,HORDALAND GP.,,17.74381065,1.298691511,1.306594729,2.074164152,83.96977234,0.431515783,65000
1062.641084,HORDALAND GP.,,17.7528019,1.317288041,1.284603715,2.073370457,89.23661804,0.442116976,65000
1062.793084,HORDALAND GP.,,17.7656002,1.315250516,1.26731205,2.071032524,92.94895935,0.460161656,65000
1062.945084,HORDALAND GP.,,17.76791191,1.290296197,1.253188372,2.065703392,92.63983154,0.476144731,65000
1063.097084,HORDALAND GP.,,17.79389763,1.25592804,1.2385993,2.057345867,91.24580383,0.476939559,65000
1063.249084,HORDALAND GP.,,17.86029244,1.220167041,1.236261606,2.047760725,87.12530518,0.457200736,65000
1063.401084,HORDALAND GP.,,17.86294556,1.195033073,1.238545775,2.044044495,83.56104279,0.431565017,65000
1063.553084,HORDALAND GP.,,17.76517296,1.193467379,1.238386393,2.048122883,80.61736298,0.419298381,65000
1063.705084,HORDALAND GP.,,17.72671509,1.227967858,1.241650224,2.052875996,79.93169403,0.433958978,65000
1063.857084,HORDALAND GP.,,17.71299744,1.286446333,1.24520874,2.053278208,81.27859497,0.460117579,65000
1064.009084,HORDALAND GP.,,17.7326088,1.318868637,1.252825618,2.048128128,84.24368286,0.473920822,65000
1064.161084,HORDALAND GP.,,17.88112259,1.296110511,1.268746734,2.043879986,85.26332855,0.481054306,65000
