DEPTH_MD,CALI,RSHA,CALI,RSHA,CALI,RSHA,CALI
2027.340393,8.199999809,1.835526347,-4.528947115,-10.89342058,-17.25789404,-23.6223675,-29.98684096
2027.492393,8.184058189,1.805218458,-4.573621273,-10.952461,-17.33130074,-23.71014047,-30.0889802
2027.644393,8.177516937,1.678631902,-4.820253133,-11.31913817,-17.8180232,-24.31690824,-30.81579327
2027.796393,8.190821648,1.697496653,-4.795828342,-11.28915334,-17.78247833,-24.27580333,-30.76912832
2027.948393,8.212521553,2.187706709,-3.837108135,-9.861922979,-15.88673782,-21.91155267,-27.93636751
2028.100393,8.222200394,2.258076429,-3.706047536,-9.670171501,-15.63429547,-21.59841943,-27.5625434
2028.252393,8.245408058,2.269543409,-3.70632124,-9.682185889,-15.65805054,-21.63391519,-27.60977984
2028.404393,8.253234863,2.187968969,-3.877296925,-9.942562819,-16.00782871,-22.07309461,-28.1383605
2028.556393,8.218348503,2.149348974,-3.919650555,-9.988650084,-16.05764961,-22.12664914,-28.19564867
2028.708393,8.222903252,2.339886427,-3.543130398,-9.426147223,-15.30916405,-21.19218087,-27.0751977
2028.860393,8.228434563,2.199291229,-3.829852105,-9.858995439,-15.88813877,-21.91728211,-27.94642544
2029.012393,8.222200394,2.152489662,-3.91722107,-9.986931802,-16.05664253,-22.12635327,-28.196064
2029.164393,8.23337841,2.524057388,-3.185263634,-8.894584656,-14.60390568,-20.3132267,-26.02254772
2029.316393,8.251436234,2.610132694,-3.031170846,-8.672474386,-14.31377793,-19.95508147,-25.59638501
2029.468393,8.245494843,2.471831799,-3.301831245,-9.075494289,-14.84915733,-20.62282038,-26.39648342
2029.620393,8.224352837,2.450790167,-3.322772503,-9.096335173,-14.86989784,-20.64346051,-26.41702318
2029.772393,8.20324707,2.536542177,-3.130162716,-8.796867609,-14.4635725,-20.1302774,-25.79698229
2029.924393,8.190500259,2.059887648,-4.070724963,-10.20133757,-16.33195019,-22.4625628,-28.59317541
2030.076393,8.187180519,1.682702184,-4.821776151,-11.32625449,-17.83073282,-24.33521116,-30.83968949
2030.228393,8.181185722,1.867032289,-4.447121144,-10.76127458,-17.07542801,-23.38958144,-29.70373488
2030.380393,8.196208954,1.98308754,-4.230033874,-10.44315529,-16.6562767,-22.86939812,-29.08251953
2030.532393,8.227064133,2.11310792,-4.000848293,-10.11480451,-16.22876072,-22.34271693,-28.45667315
2030.684393,8.230071068,2.414065361,-3.401940346,-9.217946053,-15.03395176,-20.84995747,-26.66596317
2030.836393,8.239800453,2.348743677,-3.542313099,-9.433369875,-15.32442665,-21.21548343,-27.1065402
2030.988393,8.264825821,2.283937931,-3.696949959,-9.677837849,-15.65872574,-21.63961363,-27.62050152
2031.140393,8.244794846,2.026237249,-4.192320348,-10.41087795,-16.62943554,-22.84799314,-29.06655074
2031.292393,8.251916885,3.360682488,-1.530551909,-6.421786306,-11.3130207,-16.2042551,-21.0954895
2031.444393,8.304178238,6.272088528,4.239998818,2.207909108,0.175819398,-1.856270312,-3.888360022
2031.596393,8.282565117,5.750361919,3.218158721,0.685955523,-1.846247675,-4.378450873,-6.910654071
2031.748393,8.245128632,2.217041731,-3.81104517,-9.839132071,-15.86721897,-21.89530587,-27.92339277
2031.900393,8.25399971,2.133016109,-3.987967492,-10.10895109,-16.22993469,-22.3509183,-28.4719019
2032.052393,8.262055397,1.964496732,-4.333061933,-10.6306206,-16.92817926,-23.22573793,-29.52329659
2032.204393,8.2840271,1.952064157,-4.379898786,-10.71186173,-17.04382467,-23.37578762,-29.70775056
2032.356393,8.294158935,2.156727314,-3.980704307,-10.11813593,-16.25556755,-22.39299917,-28.53043079
2032.508393,8.27675724,2.129583359,-4.017590522,-10.1647644,-16.31193828,-22.45911217,-28.60628605
2032.660393,8.264163971,2.294490576,-3.675182819,-9.644856214,-15.61452961,-21.584203,-27.5538764
2032.812393,8.287370682,2.3617239,-3.563922882,-9.489569664,-15.41521645,-21.34086323,-27.26651001
2032.964393,8.304951668,2.590808868,-3.123333932,-8.837476732,-14.55161953,-20.26576233,-25.97990513
2033.116393,8.295732498,2.850540638,-2.594651222,-8.039843082,-13.48503494,-18.9302268,-24.37541866
2033.268393,8.263130188,2.072614193,-4.117901802,-10.3084178,-16.49893379,-22.68944979,-28.87996578
2033.420393,8.265983582,2.124804974,-4.016373634,-10.15755224,-16.29873085,-22.43990946,-28.58108807
2033.572393,8.299086571,2.574656248,-3.149774075,-8.874204398,-14.59863472,-20.32306504,-26.04749537
2033.724393,8.306575775,3.138509989,-2.029555797,-7.197621583,-12.36568737,-17.53375316,-22.70181894
2033.876393,8.278568268,3.445809603,-1.386949062,-6.219707727,-11.05246639,-15.88522506,-20.71798372
2034.028393,8.217741966,2.73648119,-2.744779586,-8.226040362,-13.70730114,-19.18856191,-24.66982269
2034.180393,8.187784195,1.798555493,-4.590673209,-10.97990191,-17.36913061,-23.75835932,-30.14758802
2034.332393,8.179654121,1.710212231,-4.759229659,-11.22867155,-17.69811344,-24.16755533,-30.63699722
2034.484393,8.178873062,1.961495161,-4.25588274,-10.47326064,-16.69063854,-22.90801644,-29.12539434
2034.636393,8.18891716,1.866079927,-4.456757306,-10.77959454,-17.10243177,-23.42526901,-29.74810624
2034.788393,8.190500259,2.126276732,-3.937946795,-10.00217032,-16.06639385,-22.13061738,-28.1948409
2034.940393,8.198411942,2.281457901,-3.63549614,-9.552450181,-15.46940422,-21.38635826,-27.3033123
2035.092393,8.230503082,1.967390299,-4.295722484,-10.55883527,-16.82194805,-23.08506083,-29.34817362
2035.244393,8.277614594,2.089492083,-4.098630428,-10.28675294,-16.47487545,-22.66299796,-28.85112047
2035.396393,8.313292503,2.895979404,-2.521333695,-7.938646794,-13.35595989,-18.77327299,-24.19058609
2035.548393,8.317500114,3.801797628,-0.713904858,-5.229607344,-9.74530983,-14.26101232,-18.7767148
2035.700393,8.317500114,3.309729338,-1.698041438,-6.705812214,-11.71358299,-16.72135377,-21.72912454
2035.852393,8.317500114,3.510917425,-1.295665264,-6.102247953,-10.90883064,-15.71541333,-20.52199602
2036.004393,8.317500114,3.481393099,-1.354713916,-6.190820931,-11.02692795,-15.86303496,-20.69914198
2036.156393,8.317500114,3.811104536,-0.695291042,-5.20168662,-9.708082198,-14.21447778,-18.72087335
2036.308393,8.317500114,3.405807257,-1.5058856,-6.417578457,-11.32927131,-16.24096417,-21.15265703
2036.460393,8.313047409,2.982084989,-2.348877431,-7.679839851,-13.01080227,-18.34176469,-23.67272711
2036.612393,8.297183037,1.88201344,-4.533156157,-10.94832575,-17.36349535,-23.77866495,-30.19383455
2036.764393,8.283965111,1.989560366,-4.304844379,-10.59924912,-16.89365387,-23.18805861,-29.48246336
2036.916393,8.272478104,2.008347035,-4.255784034,-10.5199151,-16.78404617,-23.04817724,-29.31230831
2037.068393,8.25399971,2.738747835,-2.77650404,-8.291755915,-13.80700779,-19.32225967,-24.83751154
2037.220393,8.249457359,2.238359451,-3.772738457,-9.783836365,-15.79493427,-21.80603218,-27.81713009
2037.372393,8.233082771,2.130386353,-3.972310065,-10.07500648,-16.1777029,-22.28039932,-28.38309574
2037.524393,8.222200394,2.439775944,-3.342648506,-9.125072956,-14.90749741,-20.68992186,-26.47234631
2037.676393,8.207387924,2.672465563,-2.862456798,-8.397379159,-13.93230152,-19.46722388,-25.00214624
2037.828393,8.145010948,2.040221691,-4.064567566,-10.16935682,-16.27414608,-22.37893534,-28.48372459
2037.980393,8.088400841,1.473610044,-5.141180753,-11.75597155,-18.37076235,-24.98555314,-31.60034394
2038.132393,8.095234871,1.056123376,-5.982988119,-13.02209961,-20.06121111,-27.1003226,-34.1394341
2038.284393,8.111079216,1.002086997,-6.106905222,-13.21589744,-20.32488966,-27.43388188,-34.5428741
2038.436393,8.141249657,0.903845191,-6.333559275,-13.57096374,-20.80836821,-28.04577267,-35.28317714
2038.588393,8.141366005,0.80933255,-6.522700905,-13.85473436,-21.18676782,-28.51880127,-35.85083473
2038.740393,8.126999855,0.775448799,-6.576102257,-13.92765331,-21.27920437,-28.63075543,-35.98230648
2038.892393,8.126999855,0.753699899,-6.619600057,-13.99290001,-21.36619997,-28.73949993,-36.11279988
2039.044393,8.129508972,0.828586698,-6.472335576,-13.77325785,-21.07418012,-28.3751024,-35.67602467
2039.196393,8.150953293,1.697313786,-4.756325721,-11.20996523,-17.66360474,-24.11724424,-30.57088375
2039.348393,8.183916092,4.680171013,1.176425934,-2.327319145,-5.831064224,-9.334809303,-12.83855438
2039.500393,8.13601017,5.05019474,1.96437931,-1.12143612,-4.20725155,-7.29306698,-10.37888241
2039.652393,8.095199585,1.08379662,-5.927606345,-12.93900931,-19.95041228,-26.96181524,-33.97321821
2039.804393,8.096628189,1.031289697,-6.034048795,-13.09938729,-20.16472578,-27.23006427,-34.29540276
2039.956393,8.101135254,0.986031771,-6.129071712,-13.2441752,-20.35927868,-27.47438216,-34.58948564
2040.108393,8.100876808,0.933471203,-6.233934402,-13.40134001,-20.56874561,-27.73615122,-34.90355682
2040.260393,8.09667778,0.876600087,-6.343477606,-13.5635553,-20.78363299,-28.00371069,-35.22378838
2040.412393,8.063500404,0.830954254,-6.401591896,-13.63413805,-20.8666842,-28.09923035,-35.3317765
2040.564393,8.068842888,0.83448714,-6.399868608,-13.63422436,-20.8685801,-28.10293585,-35.3372916
2040.716393,8.089773178,0.795429766,-6.498913646,-13.79325706,-21.08760047,-28.38194388,-35.67628729
2040.868393,8.093099594,0.795171082,-6.50275743,-13.80068594,-21.09861445,-28.39654297,-35.69447148
2041.020393,8.093099594,0.877482355,-6.338134884,-13.55375212,-20.76936936,-27.9849866,-35.20060384
2041.172393,8.092679977,0.927326262,-6.238027453,-13.40338117,-20.56873488,-27.7340886,-34.89944231
2041.324393,8.090999603,0.861129165,-6.368741273,-13.59861171,-20.82848215,-28.05835259,-35.28822303
2041.476393,8.091815949,0.89494282,-6.301930309,-13.49880344,-20.69567657,-27.8925497,-35.08942283
2041.628393,8.095199585,0.946741641,-6.201716303,-13.35017425,-20.49863219,-27.64709014,-34.79554808
2041.780393,8.095199585,1.081382632,-5.932434321,-12.94625127,-19.96006823,-26.97388518,-33.98770213
2041.932393,8.099160194,1.368421912,-5.36231637,-12.09305465,-18.82379293,-25.55453122,-32.2852695
2042.084393,8.127133369,2.871533394,-2.384066581,-7.639666556,-12.89526653,-18.15086651,-23.40646648
2042.236393,8.180696487,9.964688301,11.74868012,13.53267193,15.31666374,17.10065556,18.88464737
2042.388393,8.214206696,66.72768402,125.2411613,183.7546387,242.268116,300.7815933,359.2950706
2042.540393,8.247717857,375.3229065,742.3980951,1109.473284,1476.548472,1843.623661,2210.69885
2042.692393,8.281229019,778.2684937,1548.255758,2318.243023,3088.230288,3858.217552,4628.204817
2042.844393,8.290920258,198.5617676,388.8326149,579.1034623,769.3743096,959.645157,1149.916004
2042.996393,8.193916321,2.893119574,-2.407677173,-7.70847392,-13.00927067,-18.31006741,-23.61086416
2043.148393,8.164921761,0.534568191,-7.095785379,-14.72613895,-22.35649252,-29.98684609,-37.61719966
2043.300393,8.251771927,0.535211325,-7.181349277,-14.89790988,-22.61447048,-30.33103108,-38.04759169
2043.452393,8.259860992,0.527657032,-7.204546928,-14.93675089,-22.66895485,-30.40115881,-38.13336277
2043.604393,8.244052887,0.443962544,-7.356127799,-15.15621814,-22.95630849,-30.75639883,-38.55648917
2043.756393,8.230792999,0.478882581,-7.273027837,-15.02493826,-22.77684867,-30.52875909,-38.28066951
2043.908393,8.220214844,0.546478748,-7.127257348,-14.80099344,-22.47472954,-30.14846564,-37.82220173
2044.060393,8.151063919,0.613024116,-6.925015687,-14.46305549,-22.00109529,-29.5391351,-37.0771749
2044.212393,8.096670151,0.682719052,-6.731232047,-14.14518315,-21.55913425,-28.97308534,-36.38703644
2044.364393,8.031700134,0.698860526,-6.633979082,-13.96681869,-21.2996583,-28.63249791,-35.96533751
2044.516393,8.04805088,0.686946273,-6.674158334,-14.03526294,-21.39636755,-28.75747216,-36.11857676
2044.668393,8.148462296,0.739710867,-6.669040562,-14.07779199,-21.48654342,-28.89529485,-36.30404628
2044.820393,8.159329414,0.71217078,-6.734987854,-14.18214649,-21.62930512,-29.07646376,-36.52362239
2044.972393,8.169790268,0.733318269,-6.70315373,-14.13962573,-21.57609773,-29.01256973,-36.44904173
2045.124393,8.211889267,0.765551984,-6.680785299,-14.12712258,-21.57345987,-29.01979715,-36.46613443
2045.276393,8.210793495,0.774891973,-6.661009549,-14.09691107,-21.53281259,-28.96871412,-36.40461564
2045.428393,8.18942833,0.814056695,-6.56131494,-13.93668658,-21.31205821,-28.68742985,-36.06280148
2045.580393,8.179116249,0.809015572,-6.561085105,-13.93118578,-21.30128646,-28.67138714,-36.04148781
2045.732393,8.158192635,0.734315455,-6.689561725,-14.11343891,-21.53731609,-28.96119327,-36.38507045
2045.884393,8.151491165,0.727410853,-6.696669459,-14.12074977,-21.54483008,-28.9689104,-36.39299071
2046.036393,8.129585266,0.780698478,-6.56818831,-13.9170751,-21.26596189,-28.61484867,-35.96373546
2046.188393,8.132586479,0.798822284,-6.534941911,-13.86870611,-21.2024703,-28.5362345,-35.86999869
2046.340393,8.124183655,0.781639993,-6.560903669,-13.90344733,-21.24599099,-28.58853466,-35.93107832
2046.492393,8.100682259,0.751647413,-6.597387433,-13.94642228,-21.29545713,-28.64449197,-35.99352682
2046.644393,8.092909813,0.713275433,-6.666358947,-14.04599333,-21.42562771,-28.80526209,-36.18489647
2046.796393,8.08914566,0.651628375,-6.78588891,-14.2234062,-21.66092348,-29.09844077,-36.53595805
2046.948393,8.065237045,0.597865224,-6.869506597,-14.33687842,-21.80425024,-29.27162206,-36.73899388
2047.100393,8.027135849,0.613894701,-6.799346447,-14.2125876,-21.62582874,-29.03906989,-36.45231104
2047.252393,8.09902668,0.620165646,-6.858695388,-14.33755642,-21.81641746,-29.29527849,-36.77413952
2047.404393,8.13919735,1.15013814,-5.83892107,-12.82798028,-19.81703949,-26.8060987,-33.79515791
2047.556393,8.175888062,4.190224171,0.20456028,-3.781103611,-7.766767502,-11.75243139,-15.73809528
2047.708393,8.173215866,2.026567459,-4.120080948,-10.26672936,-16.41337776,-22.56002617,-28.70667458
2047.860393,8.121863365,0.674703658,-6.772456049,-14.21961576,-21.66677546,-29.11393517,-36.56109488
2048.012393,8.08907032,0.631462276,-6.826145768,-14.28375381,-21.74136186,-29.1989699,-36.65657794
2048.164393,8.091165543,0.714466631,-6.662232281,-14.03893119,-21.41563011,-28.79232902,-36.16902793
2048.316393,8.090333939,0.801573098,-6.487187743,-13.77594858,-21.06470943,-28.35347027,-35.64223111
2048.468393,8.057577133,0.767519414,-6.522538305,-13.81259602,-21.10265374,-28.39271146,-35.68276918
2048.620393,8.065742493,0.830365002,-6.405012489,-13.64038998,-20.87576747,-28.11114496,-35.34652245
2048.772393,8.093173027,0.703095019,-6.686982989,-14.077061,-21.46713901,-28.85721701,-36.24729502
2048.924393,8.0633564,0.888939619,-6.285477162,-13.45989394,-20.63431072,-27.80872751,-34.98314429
2049.076393,8.031700134,0.860401511,-6.310897112,-13.48219574,-20.65349436,-27.82479298,-34.9960916
2049.228393,8.031832695,0.834932268,-6.361968159,-13.55886859,-20.75576901,-27.95266944,-35.14956987
2049.380393,8.033900261,0.981275558,-6.071349145,-13.12397385,-20.17659855,-27.22922325,-34.28184796
2049.532393,8.033778191,1.263542891,-5.506692409,-12.27692771,-19.04716301,-25.81739831,-32.58763361
2049.684393,8.032605171,1.195574164,-5.641456843,-12.47848785,-19.31551886,-26.15254986,-32.98958087
2049.836393,8.050164223,1.207048774,-5.636066675,-12.47918212,-19.32229757,-26.16541302,-33.00852847
2049.988393,8.078913689,1.097319007,-5.884275675,-12.86587036,-19.84746504,-26.82905972,-33.8106544
2050.140393,8.091475487,1.152029157,-5.787417173,-12.7268635,-19.66630983,-26.60575616,-33.54520249
2050.292393,8.096557617,1.160144568,-5.776268481,-12.71268153,-19.64909458,-26.58550763,-33.52192068
2050.444393,8.126999855,1.42199409,-5.283011675,-11.98801744,-18.69302321,-25.39802897,-32.10303474
2050.596393,8.126999855,1.384524703,-5.357950449,-12.1004256,-18.84290075,-25.58537591,-32.32785106
2050.748393,8.126999855,1.340801477,-5.445396901,-12.23159528,-19.01779366,-25.80399204,-32.59019041
2050.900393,8.126999855,1.353170991,-5.420657873,-12.19448674,-18.9683156,-25.74214447,-32.51597333
2051.052393,8.126306534,1.383229256,-5.359848022,-12.1029253,-18.84600258,-25.58907986,-32.33215713
2051.204393,8.102656364,1.309586644,-5.483483076,-12.2765528,-19.06962252,-25.86269224,-32.65576196
2051.356393,8.063171387,1.322180986,-5.418809415,-12.15979982,-18.90079022,-25.64178062,-32.38277102
2051.508393,8.04921627,1.238634944,-5.571946382,-12.38252771,-19.19310903,-26.00369036,-32.81427169
2051.660393,8.031742096,1.03692174,-5.957898616,-12.95271897,-19.94753933,-26.94235968,-33.93718004
2051.812393,8.033866882,1.14664793,-5.740571022,-12.62778997,-19.51500893,-26.40222788,-33.28944683
2051.964393,8.031700134,1.213129878,-5.605440378,-12.42401063,-19.24258089,-26.06115115,-32.8797214
2052.116393,8.031679153,1.146612167,-5.738454819,-12.62352181,-19.50858879,-26.39365578,-33.27872276
2052.268393,8.029583931,1.073385716,-5.882812499,-12.83901071,-19.79520893,-26.75140714,-33.70760536
2052.420393,8.00448513,0.943914652,-6.116655826,-13.1772263,-20.23779678,-27.29836726,-34.35893774
2052.572393,8.001922607,0.899176836,-6.203568935,-13.30631471,-20.40906048,-27.51180625,-34.61455202
2052.724393,7.970404148,1.053526998,-5.863350152,-12.7802273,-19.69710445,-26.6139816,-33.53085875
2052.876393,7.99365139,1.203288317,-5.587074756,-12.37743783,-19.1678009,-25.95816398,-32.74852705
2053.028393,8.031535149,1.216045857,-5.599443435,-12.41493273,-19.23042202,-26.04591131,-32.8614006
2053.180393,8.017021179,1.160260558,-5.696500063,-12.55326068,-19.41002131,-26.26678193,-33.12354255
2053.332393,8.02531147,1.089344025,-5.84662342,-12.78259087,-19.71855831,-26.65452576,-33.5904932
2053.484393,8.019081116,0.999151111,-6.020778894,-13.0407089,-20.0606389,-27.08056891,-34.10049891
2053.636393,8.085784912,0.874968708,-6.335847496,-13.5466637,-20.7574799,-27.96829611,-35.17911231
2053.788393,8.049416542,0.818152249,-6.413112044,-13.64437634,-20.87564063,-28.10690492,-35.33816922
2053.940393,8.048700333,1.161974549,-5.724751235,-12.61147702,-19.4982028,-26.38492859,-33.27165437
2054.092393,7.99703455,1.24030602,-5.51642251,-12.27315104,-19.02987957,-25.7866081,-32.54333663
2054.244393,7.975142479,1.490377188,-4.994388103,-11.47915339,-17.96391869,-24.44868398,-30.93344927
2054.396393,8.052636147,1.574936032,-4.902764083,-11.3804642,-17.85816431,-24.33586443,-30.81356454
2054.548393,8.040669441,2.005189657,-4.030290127,-10.06576991,-16.1012497,-22.13672948,-28.17220926
2054.700393,8.152647018,2.055426359,-4.0417943,-10.13901496,-16.23623562,-22.33345628,-28.43067694
2054.852393,8.089327812,1.587723613,-4.913880586,-11.41548479,-17.91708898,-24.41869318,-30.92029738
2055.004393,8.125452995,1.549715638,-5.026021719,-11.60175908,-18.17749643,-24.75323379,-31.32897115
2055.156393,8.009677887,1.583186865,-4.843304157,-11.26979518,-17.6962862,-24.12277722,-30.54926825
2055.308393,8.01539135,1.525177956,-4.965035438,-11.45524883,-17.94546223,-24.43567562,-30.92588901
2055.460393,8.113693237,1.463495135,-5.186702967,-11.83690107,-18.48709917,-25.13729727,-31.78749538
2055.612393,8.090353012,1.119893551,-5.85056591,-12.82102537,-19.79148483,-26.76194429,-33.73240375
2055.764393,8.004700661,0.995464504,-6.013771653,-13.02300781,-20.03224397,-27.04148012,-34.05071628
2055.916393,8.020030022,1.128193975,-5.763642072,-12.65547812,-19.54731417,-26.43915021,-33.33098626
2056.068393,8.001218796,1.294644237,-5.411930322,-12.11850488,-18.82507944,-25.531654,-32.23822856
2056.220393,8,1.383282542,-5.233434916,-11.85015237,-18.46686983,-25.08358729,-31.70030475
2056.372393,8.017793655,1.456571698,-5.104650259,-11.66587222,-18.22709417,-24.78831613,-31.34953809
2056.524393,8.08429718,1.832059026,-4.420179128,-10.67241728,-16.92465544,-23.17689359,-29.42913174
2056.676393,8.088899612,2.183991194,-3.720917224,-9.625825642,-15.53073406,-21.43564248,-27.3405509
2056.828393,8.169592857,1.959864736,-4.249863385,-10.45959151,-16.66931963,-22.87904775,-29.08877587
2056.980393,8.187292099,2.040515661,-4.106260777,-10.25303722,-16.39981365,-22.54659009,-28.69336653
2057.132393,8.149222374,1.999993205,-4.149235964,-10.29846513,-16.4476943,-22.59692347,-28.74615264
2057.284393,8.161662102,1.99360466,-4.174452782,-10.34251022,-16.51056767,-22.67862511,-28.84668255
2057.436393,8.142689705,2.165531158,-3.811627389,-9.788785936,-15.76594448,-21.74310303,-27.72026158
2057.588393,8.113580704,2.090032816,-3.933515072,-9.95706296,-15.98061085,-22.00415874,-28.02770662
2057.740393,8.093022347,1.998348355,-4.096325637,-10.19099963,-16.28567362,-22.38034761,-28.47502161
2057.892393,8.094851494,1.976194024,-4.142463446,-10.26112092,-16.37977839,-22.49843586,-28.61709333
2058.044393,8.110642433,2.192358017,-3.725926399,-9.644210815,-15.56249523,-21.48077965,-27.39906406
2058.196393,8.131319046,2.249639034,-3.632040978,-9.51372099,-15.395401,-21.27708101,-27.15876103
2058.348393,8.163892746,2.097631693,-3.96862936,-10.03489041,-16.10115147,-22.16741252,-28.23367357
2058.500393,8.159549713,2.044439554,-4.070670605,-10.18578076,-16.30089092,-22.41600108,-28.53111124
2058.652393,8.158699989,2.10036993,-3.957960129,-10.01629019,-16.07462025,-22.13295031,-28.19128037
2058.804393,8.170072555,2.107468605,-3.955135345,-10.0177393,-16.08034325,-22.1429472,-28.20555115
2058.956393,8.186585426,2.17636919,-3.833847046,-9.844063282,-15.85427952,-21.86449575,-27.87471199
2059.108393,8.22033596,2.55287838,-3.1145792,-8.78203678,-14.44949436,-20.11695194,-25.78440952
2059.260393,8.196178436,2.181205988,-3.83376646,-9.848738908,-15.86371136,-21.8786838,-27.89365625
2059.412393,8.188883781,1.99404192,-4.200799941,-10.3956418,-16.59048366,-22.78532552,-28.98016739
2059.564393,8.182751656,1.619846821,-4.943058014,-11.50596285,-18.06886768,-24.63177252,-31.19467735
2059.716393,8.154137611,1.167731166,-5.818675279,-12.80508172,-19.79148817,-26.77789461,-33.76430106
2059.868393,8.102004051,0.584259331,-6.933485389,-14.45123011,-21.96897483,-29.48671955,-37.00446427
2060.020393,8.095199585,0.476591319,-7.142016947,-14.76062521,-22.37923348,-29.99784175,-37.61645001
2060.172393,8.095199585,0.497698039,-7.099803507,-14.69730505,-22.2948066,-29.89230815,-37.48980969
2060.324393,8.117255211,0.501934171,-7.113386869,-14.72870791,-22.34402895,-29.95934999,-37.57467103
2060.476393,8.149952889,0.494553506,-7.160845877,-14.81624526,-22.47164464,-30.12704403,-37.78244341
2060.628393,8.130750656,0.658609629,-6.813531398,-14.28567243,-21.75781345,-29.22995448,-36.70209551
2060.780393,8.147069931,0.600975871,-6.945118189,-14.49121225,-22.03730631,-29.58340037,-37.12949443
2060.932393,8.155712128,0.486984998,-7.181742132,-14.85046926,-22.51919639,-30.18792352,-37.85665065
2061.084393,8.19278717,0.473237515,-7.24631214,-14.9658618,-22.68541145,-30.40496111,-38.12451076
2061.236393,8.164609909,0.486068308,-7.192473293,-14.87101489,-22.5495565,-30.2280981,-37.9066397
2061.388393,8.118205071,0.480118066,-7.157968939,-14.79605594,-22.43414295,-30.07222995,-37.71031696
2061.540393,8.12628746,0.477512121,-7.171263218,-14.82003856,-22.4688139,-30.11758924,-37.76636457
2061.692393,8.173271179,0.613154173,-6.946962833,-14.50707984,-22.06719685,-29.62731385,-37.18743086
2061.844393,8.175671578,0.530362308,-7.114946962,-14.76025623,-22.4055655,-30.05087477,-37.69618404
2061.996393,8.142255783,0.459373802,-7.223508179,-14.90639016,-22.58927214,-30.27215412,-37.9550361
2062.148393,8.163916588,0.472238064,-7.21944046,-14.91111898,-22.60279751,-30.29447603,-37.98615456
2062.300393,8.119912148,0.477934808,-7.164042532,-14.80601987,-22.44799721,-30.08997455,-37.73195189
2062.452393,8.066018105,0.485103369,-7.095811367,-14.6767261,-22.25764084,-29.83855558,-37.41947031
2062.604393,8.067634583,0.476131588,-7.115371407,-14.7068744,-22.2983774,-29.88988039,-37.48138339
2062.756393,8.103137016,0.469202131,-7.164732754,-14.79866764,-22.43260252,-30.06653741,-37.70047229
2062.908393,8.10828495,0.461600304,-7.185084342,-14.83176899,-22.47845363,-30.12513828,-37.77182293
2063.060393,8.102725029,0.469317436,-7.164090157,-14.79749775,-22.43090534,-30.06431294,-37.69772053
2063.212393,8.096359253,0.443541139,-7.209276975,-14.86209509,-22.5149132,-30.16773132,-37.82054943
2063.364393,8.095199585,0.447770685,-7.199658215,-14.84708712,-22.49451602,-30.14194492,-37.78937382
2063.516393,8.100411415,0.434871972,-7.230667471,-14.89620691,-22.56174636,-30.2272858,-37.89282524
2063.668393,8.106707573,0.458966434,-7.188774705,-14.83651584,-22.48425698,-30.13199812,-37.77973926
2063.820393,8.123336792,0.4587726,-7.205791592,-14.87035578,-22.53491998,-30.19948417,-37.86404836
2063.972393,8.133851051,0.448979199,-7.235892653,-14.92076451,-22.60563636,-30.29050821,-37.97538006
2064.124393,8.138875961,0.469985962,-7.198904037,-14.86779404,-22.53668404,-30.20557403,-37.87446403
2064.276393,8.099051476,0.466718167,-7.165615142,-14.79794845,-22.43028176,-30.06261507,-37.69494838
2064.428393,8.110833168,0.520251513,-7.070330142,-14.6609118,-22.25149345,-29.84207511,-37.43265676
2064.580393,8.189491272,0.581722379,-7.026046514,-14.63381541,-22.2415843,-29.84935319,-37.45712209
2064.732393,8.14881897,0.589538097,-6.969742776,-14.52902365,-22.08830452,-29.6475854,-37.20686627
2064.884393,8.230412483,0.52869302,-7.173026443,-14.87474591,-22.57646537,-30.27818483,-37.9799043
2065.036393,8.169418335,0.465346932,-7.238724471,-14.94279587,-22.64686728,-30.35093868,-38.05501008
2065.188393,8.139408112,0.492363036,-7.15468204,-14.80172712,-22.44877219,-30.09581727,-37.74286234
2065.340393,8.112717629,0.506977499,-7.098762631,-14.70450276,-22.31024289,-29.91598302,-37.52172315
2065.492393,8.122340202,0.55582577,-7.010688662,-14.57720309,-22.14371753,-29.71023196,-37.27674639
2065.644393,8.161484718,0.621726632,-6.918031454,-14.45778954,-21.99754763,-29.53730571,-37.0770638
2065.796393,8.14686203,0.60219878,-6.94246447,-14.48712772,-22.03179097,-29.57645422,-37.12111747
2065.948393,8.129898071,0.56014663,-7.009604811,-14.57935625,-22.14910769,-29.71885913,-37.28861058
2066.100393,8.126999855,0.49913922,-7.128721415,-14.75658205,-22.38444269,-30.01230332,-37.64016396
2066.252393,8.120488167,0.492586523,-7.135315121,-14.76321677,-22.39111841,-30.01902005,-37.6469217
2066.404393,8.094298363,0.494383872,-7.105530619,-14.70544511,-22.3053596,-29.90527409,-37.50518858
2066.556393,8.067541122,0.470503032,-7.126535058,-14.72357315,-22.32061124,-29.91764933,-37.51468742
2066.708393,8.064611435,0.756049275,-6.552512885,-13.86107505,-21.16963721,-28.47819937,-35.78676153
2066.860393,8.124848366,204.2108002,400.296752,596.3827039,792.4686557,988.5546075,1184.640559
2067.012393,8.198131561,483.9253235,959.6525154,1435.379707,1911.106899,2386.834091,2862.561283
2067.164393,8.24051857,450.4091187,892.5777188,1334.746319,1776.914919,2219.083519,2661.252119
2067.316393,8.273244858,934.5689087,1860.864573,2787.160236,3713.4559,4639.751564,5566.047228
