CALI,RSHA,RMED,RDEP,RHOB,GR,SP
18.43975639,,0.896795631,0.85925597,2.049644947,74.8036499,111.3367844
18.46948433,,0.886612773,0.860921204,2.050370693,75.77346802,111.9243851
18.61185837,,0.861717999,0.849454641,2.042086601,78.18515778,112.2750397
18.51471329,,0.878881276,0.834951639,2.031609058,77.37943268,112.6779709
18.36918831,,0.875033736,0.822752893,2.026326656,79.95748901,113.2813644
18.71096993,,0.87386781,0.819700003,2.019965649,81.48925018,113.8683701
19.30945587,,0.853781223,0.82302171,2.00526309,84.39535523,114.2254334
19.41314888,,0.867653608,0.812360048,1.993854523,82.29395294,113.4556809
19.1389389,,0.861175656,0.80820173,1.996030808,81.322258,112.845726
19.06403542,,0.864488959,0.809471786,2.007975102,78.90000916,112.5054321
19.14666176,,0.83574611,0.798868477,2.02039814,75.4959259,112.5881958
19.09068489,,0.841465294,0.768016994,2.031885147,73.92422485,112.8492584
18.94826889,,0.820237637,0.766595125,2.043535471,75.98791504,112.7071915
18.67464829,,0.822418928,0.76177156,2.047563076,80.22333527,112.6949081
18.3640461,,0.820197225,0.753472805,2.04576683,80.27397919,112.3943558
18.33585358,,0.835492134,0.744863331,2.043223381,76.32316589,112.3615723
18.34779358,,0.850070775,0.758281231,2.034011364,73.05200195,112.4008637
18.21970749,,0.893664837,0.762904167,2.01615715,71.28908539,112.0359268
18.18264008,,0.85169822,0.77409035,2.006102562,72.84118652,111.5997696
18.38933373,,0.836288989,0.789025128,2.018778563,72.61482239,111.1070938
18.71032333,,0.825535774,0.814951003,2.041606665,74.22935486,111.504158
18.7945919,,0.888444781,0.863742828,2.054356337,75.09300995,112.1967926
18.58949852,,0.909057021,0.908267319,2.05516696,76.18289185,113.0287628
18.28046036,,0.920204341,0.965895593,2.055755138,75.23297119,113.6452408
18.03732681,,0.950410128,1.034183025,2.076044798,71.32859039,113.4651108
17.94643593,,1.072497606,1.010917425,2.133299351,66.93013763,113.3869705
17.87348366,,1.246955991,0.962278187,2.194910526,64.15232849,113.3806381
17.93257523,,1.185477495,0.942230046,2.193457365,64.58785248,113.4376526
18.47241592,,1.018289685,0.928135216,2.118715286,67.61510468,113.2230301
18.8512497,,0.879805327,0.925711334,2.028601408,69.53226471,113.0748291
19.04524231,,0.842729986,0.902482331,1.974218726,71.27566528,113.2936859
19.23923302,,0.85029757,0.850384295,1.960446715,74.6428833,113.3225327
18.93486023,,0.843250334,0.777297914,1.972618818,77.11600494,112.989212
18.51655388,,0.853143871,0.734265566,2.000849485,80.79242706,112.6064072
18.39426231,,0.826210141,0.718188226,2.028028965,79.94017029,112.4028778
18.49668694,,0.819956422,0.720486522,2.034950256,78.14076233,112.055954
18.42622566,,0.838413179,0.739729643,2.024709463,76.92610931,111.670639
18.21855927,,0.844287217,0.767820418,2.016423464,77.03245544,111.5985794
18.22920227,,0.846105933,0.795483887,2.022740841,80.86250305,111.656807
18.35351372,,0.830201685,0.797563195,2.042999983,86.77509308,111.8708725
18.45367432,,0.83438623,0.781718612,2.063518047,90.74761963,112.0617523
18.58888435,,0.840546012,0.784454644,2.070199966,88.21972656,112.1380463
18.58337212,,0.849189818,0.78730154,2.067626953,82.98192596,112.5630798
18.45810127,,0.854250014,0.791512489,2.069037437,80.41197968,113.3701706
18.46257401,,0.868920445,0.803089142,2.072168827,82.95589447,113.91819
18.57221413,,0.865086675,0.827272117,2.068910122,83.10427094,113.5757141
18.65816879,,0.877890587,0.835213304,2.061156034,82.98072052,113.2514343
18.55605507,,0.863644898,0.835073173,2.057777166,85.38706207,113.0262222
18.41258431,,0.890759111,0.841698825,2.061675549,87.34205627,112.6499329
18.55636025,,0.903999984,0.824718475,2.070046902,86.22608948,111.89785
18.68762398,,0.906332552,0.811699987,2.078351021,82.81287384,110.8519058
18.46977997,,0.900106669,0.819431961,2.07864213,83.2856369,110.935936
18.26634407,,0.880474031,0.81204927,2.063907862,85.21789551,111.6420593
18.30194855,,0.890624225,0.797213793,2.039073944,84.87324524,111.9575806
18.46655273,,0.885586143,0.798463583,2.019972801,85.90242767,112.1473007
18.78255653,,0.862887323,0.793576419,2.017485857,88.41309357,112.4226608
18.9068718,,0.829770505,0.784645677,2.026985645,89.30496979,112.7456894
18.63720894,,0.818828225,0.777365625,2.035922766,87.11344147,112.8118057
18.54507065,,0.812918782,0.770362437,2.045099497,83.90330505,113.1116486
18.73835373,,0.822168589,0.770389557,2.063629389,81.83634949,112.8372192
18.7169342,,0.8346802,0.761946023,2.087699413,77.14890289,112.1136398
18.59327126,,0.851039231,0.751077175,2.099055052,75.54797363,111.4582977
18.69150162,,0.860055387,0.761895478,2.089321613,77.61843872,111.1070099
18.7265625,,0.858500838,0.773804307,2.071650267,81.28636932,111.5737457
18.53927612,,0.835375309,0.788864672,2.062191248,80.58072662,111.4016266
18.53270531,,0.813047767,0.796546936,2.063380003,78.86608887,111.8731155
18.80904388,,0.811814964,0.800020516,2.06662941,80.07089233,112.595108
18.87427902,,0.834957063,0.800996423,2.066657066,82.55661011,112.9423599
18.70185471,,0.862227142,0.80588305,2.065888166,84.12594605,112.9442062
18.52822113,,0.865199864,0.801178098,2.063628674,80.04012299,112.9262772
18.36854172,,0.876966417,0.780888677,2.05730176,77.98910523,111.6385727
18.3561573,,0.893594384,0.775490642,2.054041147,78.80960083,111.9646759
18.52520561,,0.877669692,0.779613316,2.059942007,81.38854981,112.2547379
18.73458099,,0.862809897,0.762616038,2.066192865,80.91135407,111.6418915
18.70621491,,0.838295162,0.750336647,2.060862064,75.83398438,110.3125153
18.61564827,,0.82363522,0.748514593,2.049630165,74.31140137,110.3072052
18.86090279,,0.815432608,0.746160924,2.047536612,76.1220932,110.367836
19.16557884,,0.808626235,0.738386214,2.053441048,80.08374023,111.0664139
19.26904297,,0.806075037,0.754780829,2.057293177,83.01758575,111.3082199
19.13010407,,0.810126841,0.78615737,2.061825752,84.15863037,111.5169144
18.89249611,,0.841910303,0.799775899,2.073798895,82.45341492,112.1075287
18.89826965,,0.860194147,0.820616841,2.091221333,78.12471771,111.8305969
18.805233,,0.909255445,0.846608281,2.107154846,75.8819809,111.1330109
18.47951126,,0.985690355,0.842262685,2.114899874,79.83441925,110.6406097
18.66922188,,1.01128614,0.838145137,2.107927322,85.17766571,110.6760635
19.06604385,,0.967200637,0.861323178,2.083781719,85.74396515,110.415596
19.22402382,,0.886395574,0.884051859,2.053507328,84.39139557,110.1996231
19.11398697,,0.848825991,0.875391841,2.033235788,85.57279968,110.4332199
18.87158966,,0.839307427,0.858846664,2.031455755,87.86806488,110.2243958
18.59252548,,0.844121516,0.841817737,2.043865204,87.25214386,110.891182
18.26179695,,0.857445121,0.81592536,2.058115959,84.29050446,112.3243561
18.20933342,,0.875811935,0.809444666,2.064948559,82.11286926,112.6447983
18.26192284,,0.888455331,0.834191561,2.060934544,83.01688385,112.4448929
18.27011871,,0.894821167,0.861436188,2.051409483,83.36636353,111.9013977
18.30117798,,0.920349717,0.863800705,2.04355526,82.65408325,111.6465836
18.24327278,,0.921738267,0.864563227,2.039081097,80.39112854,111.5188828
18.17372131,,0.90784806,0.862036169,2.037991524,78.22024536,111.8120194
18.25164032,,0.893912911,0.837569535,2.040715456,78.61128235,112.0781937
18.35940552,,0.879917145,0.820521891,2.045894623,78.12613678,112.031105
18.31561089,,0.878567874,0.813903987,2.048269987,76.89893341,111.420578
18.18382072,,0.867290378,0.794896662,2.047610045,75.35051727,110.388092
18.1319561,,0.860779584,0.786762416,2.051888466,76.59403992,110.4435043
18.16101265,,0.859087229,0.796447873,2.064323664,80.96764374,110.7820664
18.20013619,,0.857651591,0.797672689,2.078259468,86.31201935,111.3260651
18.17189407,,0.862128794,0.790790379,2.084925413,89.06803131,110.4846039
18.11853981,,0.868833065,0.801777959,2.085762262,86.80918884,110.6232147
18.1263485,,0.883866608,0.813959599,2.088368177,83.25270081,111.0021973
18.13640595,,0.867184579,0.818795621,2.09134841,81.74914551,111.7363205
18.15027618,,0.853099167,0.840118229,2.092227221,82.51119232,112.5936279
18.25247955,,0.865649819,0.86429739,2.090286732,82.08591461,111.8093414
18.28113747,,0.9073897,0.877318323,2.083155155,77.11421204,112.0254059
18.11830902,,0.950723827,0.890138745,2.069308281,70.83285523,113.4896622
17.99452591,,0.97025001,0.906080306,2.04820776,67.94568634,113.2007752
17.9843998,,0.978748023,0.923672497,2.027257919,69.11437988,113.132576
17.9843998,,0.97805059,0.922150791,2.012965918,74.40142059,112.9858704
17.9843998,,0.973405778,0.901763439,2.006072283,77.62206268,112.7589417
17.99003029,,0.948812068,0.867818773,2.008334398,78.29056549,112.5827332
18.03325462,,0.910721362,0.837138295,2.016358614,77.68183136,112.5115356
18.14340401,,0.856294572,0.805956125,2.020087957,77.7713089,112.7201233
18.32107353,,0.800864935,0.778225482,2.015323877,77.33831024,112.9159775
18.47963524,,0.76792556,0.771442056,2.015255451,74.56240845,112.1449356
18.55492401,,0.76331079,0.756778359,2.034392595,72.70726776,111.6532745
18.63021469,,0.778901517,0.752279043,2.064500332,71.07701111,111.4271088
18.45226288,,0.808603585,0.760500312,2.08275938,69.83255005,110.7081146
18.04372406,,0.845764279,0.7734707,2.078792572,69.93517304,110.6690369
17.91824722,,0.888338029,0.7919209,2.064107657,73.474617,110.596077
17.9145546,,0.928833127,0.820755839,2.05231905,77.72766876,111.8015366
17.86784363,,0.961503744,0.845303595,2.042249441,79.03736115,112.744606
17.79752731,,0.959466577,0.853858233,2.027509213,81.63108826,112.4847565
17.65697479,,0.920553863,0.848293603,2.00937891,86.14172363,113.0259628
17.54890442,,0.858562768,0.825760543,1.996999502,87.38475037,113.1134033
17.57055092,,0.808730245,0.798213184,1.995177627,84.90354919,112.7702713
17.59219551,,0.789030731,0.773142576,1.999687076,79.80242157,112.7591476
17.67883682,,0.789003134,0.744666755,2.007093191,75.74945068,112.563057
17.82116509,,0.781609535,0.748584688,2.019809723,71.81885529,112.1726151
17.86343956,,0.788343728,0.760729909,2.039274216,72.90053558,112.2517548
17.89913178,,0.802666664,0.771469951,2.059524298,75.9667511,112.1592865
18.00907135,,0.852943897,0.780747652,2.071964026,76.24889374,112.2063599
18.08605576,,0.892363608,0.794216573,2.070045233,71.79288483,112.4117966
18.07285309,,0.925672948,0.805373907,2.055514574,67.89315796,111.6322556
18.06669807,,0.942079604,0.819265187,2.043100834,72.11445618,111.8939591
18.01168633,,0.935029149,0.839177668,2.047133207,77.45484161,111.8738327
17.89274788,,0.919041038,0.849365175,2.061887741,80.65670013,111.4510346
17.92503548,,0.890025139,0.830917299,2.069820404,79.10860443,111.4648361
18.17368126,,0.849025845,0.807587743,2.06534934,79.86695099,111.6209412
18.34324074,,0.799255908,0.784627497,2.057735682,81.91046143,111.2999115
18.29138565,,0.779164553,0.755484045,2.055880308,81.15216827,111.4378204
18.20593643,,0.780894518,0.730914652,2.057968617,78.98364258,111.4178085
18.07884216,,0.79202503,0.733390093,2.05713892,77.30403137,111.9415436
17.88275147,,0.800916493,0.752647817,2.050042391,78.12664795,112.9304581
17.69158936,,0.79904139,0.771370232,2.044175148,76.54423523,111.8884659
17.57275581,,0.825284123,0.787952542,2.048248768,72.63249207,112.1935043
17.62332726,,0.860979199,0.780545115,2.056793451,71.65395355,111.5480423
17.73033524,,0.906016052,0.76778692,2.054691553,71.24629974,112.6369934
17.74656296,,0.917431295,0.751532435,2.035964966,74.85472107,113.3798676
17.72365189,,0.878592253,0.746139169,2.017288208,79.93862915,111.2501755
17.82427788,,0.817747414,0.753818631,2.013870239,80.50100708,110.5507736
17.99374199,,0.771378338,0.761718035,2.020757914,80.43016052,110.8757019
17.99596787,,0.755463362,0.770681679,2.030327797,77.39067841,110.1016693
17.91485596,,0.743215382,0.758212268,2.040971994,76.46481323,109.3001785
17.96582604,,0.790935576,0.750545502,2.051551342,76.82259369,109.4492035
18.06091309,,0.857214212,0.758592427,2.055213213,73.43609619,110.4124374
18.10607147,,0.917753995,0.76596123,2.048950911,74.87528992,109.9193344
18.1333313,,0.92376852,0.788613319,2.038143158,75.2861023,110.0031586
18.12161064,,0.890320957,0.825083792,2.024134398,78.23336792,110.3890076
18.03680611,,0.874800026,0.838547647,2.003224134,78.09889984,111.3438263
17.9410305,,0.880413234,0.821874976,1.980961919,77.18135834,111.8798981
17.93194962,,0.891215205,0.813506663,1.973082662,76.18642426,111.4876404
18.00394249,,0.871928692,0.808735967,1.991299033,73.92961121,110.7157822
18.05416489,,0.837300479,0.790834725,2.031981468,75.16989136,109.8320465
18.03818131,,0.827999592,0.793974698,2.078355074,79.15658569,110.8092117
17.9624691,,0.815876484,0.790907085,2.109666109,81.78328705,110.5028
17.87742615,,0.831973493,0.780985117,2.116213083,79.6508255,111.4187164
17.93174934,,0.847086608,0.78521502,2.103534222,78.69202423,112.2042999
18.17258453,,0.865367234,0.798465431,2.07930088,80.36080933,112.1545487
18.29734421,,0.887966096,0.782241643,2.051280499,84.47953796,112.5895157
18.15266037,,0.883900762,0.782916069,2.02620101,85.99163055,113.3495178
18.25892258,,0.859477341,0.79134208,2.013163328,88.03848267,112.8596802
18.64936066,,0.818531096,0.78196305,2.013433695,89.02094269,112.4766617
18.92305756,,0.819640338,0.789917588,2.02043128,85.41228485,112.5467987
19.32196426,,0.814407945,0.802808285,2.033905745,82.01603699,110.3673706
19.63281632,,0.824302912,0.806748152,2.052746534,80.51068878,110.2438736
19.31800079,,0.823470652,0.826466739,2.068851471,76.388237,110.4536209
18.68746758,,0.853542805,0.847555697,2.067096949,73.63246918,109.8985138
18.17990494,,0.902549684,0.856990993,2.041354179,69.11257935,111.1629715
17.94034767,,0.950923145,0.851671398,2.005345583,70.97877502,111.2836227
17.90629959,,0.954165399,0.822562337,1.978306889,71.75688934,111.9946518
17.92642975,,0.915837765,0.812222958,1.970012665,76.39712524,112.2107315
18.11255074,,0.842092991,0.83079201,1.971854925,77.46820831,110.6357269
18.71802902,,0.776328206,0.818739414,1.963480592,81.0333252,110.7407684
19.50875855,,0.766907394,0.787800014,1.948368669,79.62749481,111.3010788
19.80693436,,0.771560371,0.775603235,1.949725628,79.49677277,111.4079895
19.63528061,,0.805973589,0.723380625,1.968486905,75.20166779,112.345398
19.24189377,,0.789858699,0.68005228,1.984269381,71.26979065,111.7558289
18.69224548,,0.779182553,0.681194007,1.97979939,72.26252747,112.2459183
18.57672882,,0.775998116,0.70977807,1.960671663,74.95319367,112.4941025
19.18927383,,0.796337783,0.754200637,1.951048613,79.26472473,113.1953964
19.98893356,,0.776081801,0.779548287,1.960641027,84.89743805,112.6548538
20.18529129,,0.767843306,0.772586644,1.980964184,88.34441376,112.5214615
20.07872772,,0.739154995,0.770110369,1.997440219,89.71842194,110.5161438
19.94809151,,0.782502472,0.763846934,1.999583721,83.78643036,109.9777374
19.45605469,,0.780857921,0.750010192,1.988950133,81.17279053,110.8405685
19.03966904,,0.783224046,0.73549819,1.976124406,79.50493622,111.2075729
18.98979187,,0.762659073,0.738402903,1.975060701,80.89823151,111.5063858
19.11735153,,0.759830177,0.745354056,1.989748478,80.11733246,111.3078384
19.35180092,,0.746728241,0.753313065,2.008893728,83.50406647,111.2829437
19.70894051,,0.738566458,0.732803464,2.014733553,87.86804199,111.0560226
19.93058777,,0.754657388,0.713674367,2.003047466,93.34647369,110.9320145
19.78452492,,0.783880115,0.702986777,1.991755724,89.48345947,111.5421372
19.33501625,,0.774300218,0.699682832,1.997383952,86.95758057,111.4826508
18.9187336,,0.748868346,0.699376285,2.013269901,87.94792938,111.1827164
18.76604462,,0.750522673,0.720285833,2.019991159,89.65387726,110.3620148
18.68319893,,0.780724585,0.762929857,2.015807867,88.30537415,110.7460556
18.50504112,,0.80063951,0.782568991,2.019319534,84.44804382,110.901886
18.18824577,,0.794058263,0.801698089,2.03071785,87.07955933,111.0266419
17.97387123,,0.792961359,0.812797844,2.038248062,90.13801575,112.0048142
18.04142761,,0.79050982,0.814280748,2.036823511,87.95210266,111.8720551
18.117342,,0.820661962,0.804294705,2.027888537,83.27922058,111.7370224
18.02636528,,0.81966877,0.808766902,2.006465197,82.64122009,110.765831
17.88591576,,0.820837617,0.795678198,1.974038363,86.43660736,110.7766647
18.0719223,,0.784395516,0.779175639,1.949516892,89.43541718,110.5066986
18.8422184,,0.784531772,0.778466642,1.941436291,85.32874298,110.4755936
19.64724541,,0.766175508,0.752223492,1.943380237,82.21170044,110.3632507
20.0366478,,0.795351088,0.718995929,1.948119879,79.23156738,110.0715637
20.34793472,,0.771381855,0.725577653,1.955919743,80.581604,110.3716126
20.2378788,,0.762550771,0.729254842,1.971349478,81.9957962,110.0234985
20.12782478,,0.758790255,0.737520933,1.994140029,86.19683075,111.357666
19.86517716,,0.769782186,0.758248866,2.015785456,86.18206024,111.8632965
18.75397301,,0.818695009,0.788990855,2.026836872,89.23252869,112.0211487
18.19433975,,0.843164146,0.809559286,2.028586388,86.63773346,112.3659439
18.29106522,,0.849779844,0.814276218,2.031163931,86.9550705,112.5203705
18.43770218,,0.79009521,0.806768656,2.03725338,80.94351196,112.2646484
18.10996056,,0.721457183,0.786957383,2.046779156,76.63072205,110.0524979
17.81590462,,0.697957039,0.78061688,2.061826706,76.50628662,110.5487595
17.76603127,,0.709665298,0.78903085,2.079295874,80.27449036,110.9282761
17.92563629,,0.741566002,0.820554793,2.088030338,89.02429962,110.3265533
18.28448486,,0.78293556,0.879224658,2.085651159,88.08109283,111.51857
18.56451798,,0.786772192,0.923481047,2.1014328,77.75500488,111.609726
19.02687454,,0.93384409,0.890534997,2.175529003,65.16265869,112.509819
19.19037056,,1.208803177,0.854420841,2.285037994,65.76905823,113.0827332
18.51361847,,1.272575021,0.840548575,2.329565287,72.9449997,113.3722153
18.43829346,,1.035880327,0.84789902,2.268619537,82.99031067,112.9869766
19.28757286,,0.864639163,0.873039484,2.168655872,85.70664215,112.1755676
19.43747711,,0.786261976,0.882481933,2.100552321,86.3285141,112.6229935
18.93246079,,0.768476546,0.856132627,2.074171305,81.03901672,112.6152191
19.15937614,,0.798460782,0.80025202,2.05695653,80.00294495,111.6054993
19.83571053,,0.793877184,0.750123739,2.036117315,85.99350739,112.4655075
19.80024338,,0.799466074,0.722430348,2.023685694,85.27064514,112.5487595
19.5049305,,0.800318182,0.72043246,2.028429747,84.23287964,112.7981796
19.09616852,,0.823136509,0.718473434,2.050168514,78.44799805,112.2260971
18.50489235,,0.814085722,0.729457915,2.077660322,86.0015564,112.6742859
18.29364777,,0.792217553,0.746228158,2.097483397,87.74689484,112.5756149
18.58013535,,0.778047621,0.748468578,2.109749317,93.36346436,113.0017777
19.02530861,,0.788421988,0.743552148,2.119098187,92.23368835,112.6340179
19.22033119,,0.790614009,0.748225212,2.120931387,89.72716522,112.5426025
19.55961609,,0.816308677,0.752623558,2.111350775,83.64109802,113.0462418
20.01832199,,0.822011888,0.77121824,2.101139545,83.69419861,112.9534988
19.94648361,,0.822482169,0.759654522,2.102133274,85.51779175,113.1677322
19.40008545,,0.807082474,0.774420202,2.108654261,88.0598526,112.8183899
19.08181763,,0.826246977,0.78290242,2.109574556,86.9149704,113.1322098
19.17605972,,0.814093113,0.790024221,2.111081362,87.66472626,113.8213425
19.38371658,,0.816982627,0.798128784,2.116019964,92.48258972,114.0170517
19.41679573,,0.809963584,0.782270074,2.117955685,91.26648712,114.3357544
19.00909805,,0.821590245,0.781428278,2.112597227,86.37671661,114.0108337
18.41541481,,0.839472711,0.775579155,2.097301722,81.56584168,113.5711289
18.11648369,,0.834853351,0.768338561,2.074736834,84.61233521,113.282402
18.08400345,,0.840460539,0.760639846,2.046753645,88.82641602,113.2771835
17.98609924,,0.835889697,0.776386976,2.017881155,93.08350372,112.9921722
18.26861382,,0.868868291,0.778231204,1.995974302,88.69818115,112.7703247
18.97571755,,0.830210924,0.764960229,1.993236661,81.87796021,113.0200272
19.27474594,,0.805905163,0.766410232,2.020264387,75.60132599,113.3383102
19.0296402,,0.799853981,0.753049612,2.071150541,75.72138214,113.2144928
18.80289841,,0.820482075,0.74775213,2.117780924,83.11380768,113.3590775
18.6667099,,0.828034699,0.758093536,2.137893677,82.68260956,112.5901108
18.36698532,,0.825196505,0.748216927,2.137511492,83.40461731,111.9319305
18.21545601,,0.83551389,0.732418597,2.132643223,82.47364807,111.6515656
18.33404923,,0.811148226,0.708767831,2.12912178,82.72692871,111.5071106
18.53992271,,0.791522682,0.722043514,2.130803108,78.91629028,111.9525299
18.54979515,,0.783947647,0.745413065,2.131037712,78.90939331,112.4230423
18.32139015,,0.750084579,0.787936091,2.122741699,79.35370636,112.4838257
18.35859489,,0.747169912,0.891746163,2.130943775,82.34031677,112.8058395
18.54746819,,0.780594349,0.913796246,2.199688435,75.69943237,113.7042999
18.4468441,,1.058324575,0.889558971,2.352927446,63.89071655,114.427002
18.15142632,,2.137159586,0.848525763,2.501085758,63.24788284,113.5638351
17.95204353,,2.550422669,0.823890448,2.488008499,67.80075836,113.1536255
17.99481773,,1.433220148,0.867818832,2.314293623,85.81430817,113.7514496
18.13672829,,0.829523504,0.943603933,2.143435001,90.1485672,114.4694519
18.13112259,,0.701860845,0.934367418,2.066817045,93.70313263,114.8356781
18.22023201,,0.731214047,0.868528843,2.054213047,89.10756683,114.4031906
18.57429123,,0.779946685,0.774725318,2.054097891,89.74964905,113.4123993
18.79756928,,0.815659285,0.681804836,2.044044018,85.78886414,113.1647186
18.92815971,,0.835381687,0.655073285,2.043410778,87.16273499,112.8431244
19.0668602,,0.822111726,0.685472071,2.056120157,83.70137024,113.2767716
19.03634262,,0.848125577,0.688045561,2.057467938,87.53131104,113.3714066
19.05026436,,0.822153866,0.744979084,2.034033775,84.78712463,113.3071747
19.36722565,,0.813691199,0.800523996,2.006052971,81.13258362,113.1988602
19.68768501,,0.802259684,0.798374355,2.000005961,82.78897095,113.343605
19.71429062,,0.80515343,0.78066647,2.023082256,86.01856232,113.6307373
19.51241875,,0.812081158,0.792029679,2.05552268,91.95154572,113.9413605
19.31967545,,0.847939611,0.795172572,2.074055195,92.07012177,114.1201401
19.36863136,,0.862237215,0.793305457,2.082498312,89.17353058,114.8220673
19.51117134,,0.884976566,0.818024278,2.087069035,87.78707123,114.6860886
19.58104706,,0.865232647,0.841500759,2.081727505,80.81230927,114.8990707
19.46428871,,0.859383345,0.835356832,2.064346552,82.27114868,115.2022476
19.24352074,,0.837499142,0.832364261,2.044704437,84.11705017,115.2825012
19.15231514,,0.841627479,0.807279468,2.031227112,87.95912933,115.2441025
19.0680027,,0.843587577,0.799996853,2.027038097,89.02071381,115.0965729
19.38732338,,0.848730326,0.787210405,2.028104067,85.01561737,115.3858109
19.56424332,,0.84789288,0.799763978,2.035628319,86.41615295,114.6685257
19.72855949,,0.87169683,0.838590324,2.057595968,88.16669464,114.4421005
19.89287758,,0.887367248,0.855274856,2.087573767,89.64434052,114.9823761
19.54446602,,0.92340529,0.849953115,2.106293678,93.03141785,114.5716553
19.61051178,,0.940914869,0.883206844,2.104392767,90.54668427,114.3079147
19.56022263,,0.950257897,0.858180404,2.091738462,93.17308044,114.414032
19.26745987,,0.938487113,0.830756903,2.07982254,85.76856232,115.1010132
18.91957092,,0.903525531,0.839415371,2.072791576,84.68595886,115.0984192
18.87910271,,0.883492172,0.883994877,2.070383787,81.30216217,115.2352066
18.8076973,,0.876007676,0.898627102,2.069747448,81.95349121,115.507721
18.42548943,,0.888760269,0.948808014,2.06654048,81.2962265,116.1739426
18.20326233,,0.91440314,1.026169419,2.085454464,79.32959747,116.4958954
18.1462059,,0.988623321,1.082031727,2.182456017,74.84605408,116.3305664
18.09942627,,1.25699091,1.08329618,2.37245512,70.34327698,116.4783402
18.17566872,,1.661040902,1.098054767,2.508590698,72.8085022,116.3054276
18.14910507,,1.69596684,1.137984991,2.426664829,77.5927124,116.376503
17.83056068,,1.297116399,1.207175374,2.232991695,82.17314911,116.9131241
17.5974102,,1.02420795,1.250250101,2.101976633,85.35044098,117.185936
17.64166641,,0.948741794,1.202170849,2.062775612,92.37388611,117.6658402
17.80565262,,0.988218844,1.086254001,2.076104879,95.36824036,117.654892
17.93634224,,1.033054948,1.003828764,2.101094961,94.83938599,117.6667175
17.98256111,,1.065066338,0.974986911,2.122564316,88.42829132,117.6009522
18.00746727,,1.081093192,0.976728916,2.131644964,86.06001282,117.4630814
17.92685509,,1.077601671,0.983740628,2.126172543,82.87818909,117.2184677
17.73492813,,1.072385311,1.022441506,2.111263514,86.97682953,116.7543716
17.49637604,,1.052794457,1.07103169,2.093215942,90.39188385,116.8654709
17.29988289,,1.061242223,1.071433663,2.081322432,97.48616028,116.9850845
17.29356194,,1.079572678,1.070228338,2.082545281,95.46937561,117.3650971
17.44336319,,1.088370562,1.077980638,2.09300375,91.77822876,117.5055389
17.54195404,,1.076013565,1.067022085,2.101265431,86.78094482,117.5941086
17.57408905,,1.045042157,1.026377797,2.100274086,88.16313934,117.8110046
17.60173607,,1.021610498,1.013159394,2.091001749,89.1595993,117.6759872
17.58852387,,1.018384457,0.991295874,2.07697773,88.96707916,117.7765961
17.57157326,,1.005683661,0.95701468,2.061983824,87.72280884,118.471344
17.57664108,,0.984153628,0.943490267,2.053133726,86.24020386,118.7100143
17.59717941,,0.962340891,0.936644316,2.050644875,95.5326767,118.7431641
17.72523308,,0.961052954,0.954958975,2.05156827,96.35345459,118.146431
18.00550842,,0.974471688,0.970607519,2.061279297,102.309288,117.8678284
18.3017273,,1.003466248,0.969103098,2.079865456,95.16033936,117.869812
18.34036827,,1.034181953,0.961607754,2.092057705,99.42664337,117.5553131
17.98143578,,1.030520439,0.943723738,2.088627577,99.04163361,117.7336731
17.64842224,,1.012099981,0.90900588,2.080768347,99.61152649,117.5885696
17.77811623,,0.996140659,0.910548687,2.081673622,91.23902893,117.4786148
18.32642937,,0.995359004,0.949538946,2.086199522,86.91495514,117.3130875
18.85320473,,0.996775985,0.998322547,2.085473299,81.51480103,117.5370331
18.81296158,,0.971617997,1.066148877,2.094425678,82.62294006,117.9490662
18.46968269,,0.942428947,1.15058279,2.142091751,75.32501984,117.6582642
18.57122231,,0.99345398,1.145245671,2.256904602,70.43044281,117.1224213
18.87263489,,1.305548549,1.079134703,2.407544375,65.48751068,116.7834091
18.9077301,,1.682533026,1.060358524,2.466010332,70.50481415,117.09655
18.85953331,,1.540210366,1.073832989,2.372506857,79.45428467,117.5654068
18.55416107,,1.167601466,1.125676036,2.230137348,89.01941681,117.3978348
18.02557755,,0.995026171,1.195605993,2.140830517,95.3194046,116.8647842
17.58303452,,1.002865791,1.1667943,2.111401796,95.88217926,116.9326096
17.29538345,,1.033015251,1.075241447,2.102113962,97.54086304,117.6660233
17.23319244,,1.042664886,0.985674799,2.09267807,96.00082398,118.4850235
17.33394623,,1.025711656,0.940173984,2.086589575,99.63486481,118.9286346
17.54782105,,1.01555717,0.925842881,2.08666873,99.77129364,118.4816361
17.77025986,,1.00128305,0.938037455,2.088553429,100.8629913,118.0026856
17.86336899,,0.982199192,0.955566049,2.087529659,96.0765152,118.1550674
17.904459,,0.973996937,0.968911946,2.085556984,93.72657776,117.7928314
18.05944824,,0.996111691,0.968318164,2.085484266,95.91325378,117.2829666
18.33689499,,1.018882871,0.949755013,2.088894367,98.711586,117.0011826
18.49168015,,1.015456438,0.92440182,2.091502905,99.20414734,116.9612732
18.45483017,,0.987183511,0.899178922,2.089565277,92.94843292,117.0641861
18.59935379,,0.970004261,0.886529803,2.084176302,88.51955414,117.4291306
18.79769325,,0.967175543,0.886968792,2.075824738,85.09046936,117.7029495
18.49355316,,0.958469033,0.892165482,2.0621593,85.69333649,117.7578507
18.04402924,,0.954174578,0.932236075,2.04594636,86.840065,117.8506775
18.19841194,,0.961696744,0.993678391,2.053085089,86.2957077,117.6476822
