,CALI,RSHA,RMED,RDEP,RHOB,GR,SP,ROP,DRHO,FORCE_2020_LITHOFACIES_LITHOLOGY
1405,8.3452768326,1.7800303698,1.8549847603,1.9680461884,2.3324198723,87.148002625,,95.881492615,0.068701677,65000
1406,8.3575668335,1.6026190518999999,1.7050340175999998,1.7840002775,2.2943930625999998,83.42489624,,98.263671875,0.0695103705,30000
1407,8.3956680298,1.553407073,1.6594753265,1.7323305607,2.2597975731,80.138069153,,101.06296539,0.06615066530000001,30000
1408,8.408979415900001,1.5079482793999999,1.6194461584,1.6814770699000001,2.2308578491,78.025939941,,104.58171844,0.05983128769999999,30000
1409,8.4265365601,1.4080300331,1.5239046812,1.5606793165000001,2.2179808617,77.544692993,,108.76761627,0.055669080499999996,30000
1410,8.3973407745,1.2402476072,1.3124505281,1.2966529131,2.2442193031,77.07572174100001,,114.99542236,0.0627870336,30000
1411,8.387881279,1.4031651019999998,1.4866542816,1.4385703802,2.3042550087,75.383239746,,117.84524536,0.080749467,30000
1412,8.4209060669,1.7747502327000002,1.8746769428,1.853346467,2.3448204994,74.637145996,,105.27226257,0.0963594913,30000
1413,8.439173698400001,1.5866720676,1.6449096203,1.6684448719,2.3370623589,76.309196472,,93.747909546,0.097986266,30000
1414,8.4585237503,1.2595674992,1.3098247051,1.3454365730000002,2.2967226505,78.14769744899999,,93.255088806,0.0845226124,30000
1415,8.4616956711,1.2334361076,1.2936319112999999,1.3307369947,2.2501950263999997,75.709907532,,90.66328430200001,0.06901934,30000
1416,8.4358825684,1.2071553469,1.287055254,1.3341907263,2.2041156292,70.09223175,,84.430084229,0.0572973527,30000
1417,8.430646896399999,1.0706106424,1.1292171478,1.1721411943,2.1687338352000003,66.19967651399999,,77.49829101600001,0.0597839504,30000
1418,8.469290733300001,0.9227842689,0.9381203651000001,0.9605004191,2.1591756344,65.581344604,,74.338493347,0.0712684914,30000
1419,8.4953250885,0.8225125073999999,0.8258004784999999,0.8306221962,2.1651163100999997,66.547523499,,71.432762146,0.0784023702,30000
1420,8.5494794846,0.7457644343000001,0.7550795078,0.7548419237,2.1660234928,66.979301453,,68.329246521,0.0777336732,30000
1421,8.6679935455,0.7361047268,0.7423970103,0.7456982731999999,2.1623113155,67.90917968800001,,67.662445068,0.081395261,30000
1422,8.7910480499,0.7513701916,0.7523582578,0.7575418948999999,2.1617987156,68.65408325199999,,66.28324890100001,0.0947865918,30000
1423,8.7805948257,0.7356476188,0.7416698337000001,0.7460223436,2.1587257385,68.456703186,,70.188957214,0.1094140485,30000
1424,8.6656522751,0.6758306026,0.6805632709999999,0.6803291440000001,2.140255928,67.276802063,,76.038787842,0.1105571389,30000
1425,8.6498584747,0.6587105393,0.6586348414000001,0.6526773572,2.1215658188,67.532096863,,77.26701355,0.0966948792,30000
1426,8.7069530487,0.6579056382,0.6581060886,0.6525735855,2.1136438847,70.764862061,,81.507492065,0.082795091,30000
1427,8.8113899231,0.6656719446,0.664861083,0.6597325206,2.11140728,72.758171082,,85.821037292,0.0761464983,30000
1428,8.9188232422,0.6806166172,0.6794248818999999,0.6733172535999999,2.1113452911,72.93973541300001,,86.08848571799999,0.0795467347,30000
1429,9.0395812988,0.7334486842,0.7271801829000001,0.7245308161,2.1169881821,71.67375946,,87.52333068799999,0.0910176188,30000
1430,9.155339241,0.7865489721,0.7734550834,0.7774476409000001,2.1316249371000002,70.05922699,,90.69329071,0.1061073691,30000
1431,9.102630615199999,0.7982603312000001,0.7947636843000001,0.7976537347,2.1391129494,71.074188232,,94.393203735,0.11022873970000001,30000
1432,9.0227422714,0.9096456766,0.9285467267,0.9410083294,2.1376695633000002,73.682876587,,97.298591614,0.1023931876,30000
1433,8.9539346695,0.8948459029000001,0.9143761992,0.9312220812,2.1339991093,77.313804626,,95.357543945,0.0935063064,30000
1434,8.881116867100001,0.7570552229999999,0.761970222,0.7709586620000001,2.1392428875,77.22660827600001,,88.265960693,0.0987886712,30000
1435,8.9010868073,0.7790113090999999,0.7796421647,0.78889817,2.1515805721,73.057243347,,79.260650635,0.11275249720000001,30000
1436,8.9378652573,0.7969286442,0.7957583666,0.7926281691,2.174428463,71.283668518,,75.686882019,0.1171328202,30000
1437,8.9491672516,1.0704447031,1.0763987303,1.079275012,2.2122433186,72.40745544399999,,77.368125916,0.10009359570000001,30000
1438,8.730619430499999,1.4546402693,1.4911918640000001,1.4960546494,2.2508790493,72.906555176,,79.05675506600001,0.0676290542,30000
1439,8.4258003235,1.4093093872,1.4833710194,1.4908360243,2.2697052956,75.379211426,,78.088821411,0.0465821996,30000
1440,8.375667572000001,1.1296783686,1.1558111906,1.1781849861,2.2519681454,76.505485535,,76.499504089,0.0404720381,30000
1441,8.3592653275,0.9729719757999999,0.9482728839,0.9779411554,2.2097554207,74.871131897,,76.18887329100001,0.0356735997,30000
1442,8.3832015991,0.9595716595999999,0.9233676195,0.9568644762,2.1758766174,70.999534607,,78.856575012,0.0321060754,30000
1443,8.4071378708,0.9299712777,0.8869732022,0.927184701,2.1584906578,67.902336121,,76.43927764899999,0.0273586325,30000
1444,8.4310741425,0.940176487,0.9698525070999999,1.0169789791,2.2294266224,69.46846771199999,,67.503334045,0.1602467895,30000
1445,8.441869735700001,0.9212951659999999,1.0454277992,1.0701166390999999,2.2834458350999998,67.83938598600001,,73.931938171,0.26569372420000004,30000
1446,8.4268007278,0.8141023517,0.8862628937,0.8603579998,2.2451255322,63.810779572,,81.061737061,0.14130625130000002,30000
1447,8.3722743988,0.8571512698999999,0.8459052443999999,0.7931622863,2.1681036949,60.720546721999995,,66.512664795,0.049611732400000004,30000
1448,8.3271760941,1.7097970247,1.4578666687000001,1.4956583977000002,2.1317284107,60.742660522,,51.606906891,-0.010520573,30000
1449,8.3809967041,2.753341198,2.5932271481,3.0184109211,2.1871852875,64.373649597,,50.186019897,-0.019154131,30000
1450,8.450425147999999,2.1962399483,2.5154607296,3.1372921467,2.2385962009,69.824363708,,48.379283905,0.0011071782,30000
1451,8.4589767456,1.4094221591999998,1.5858272314,1.8679566383000001,2.2318108082,72.99181366,,46.457336426000005,0.030375706000000002,30000
1452,8.435254097,1.0672013759999999,1.1319854259,1.232837677,2.1792395115,72.29153442399999,,47.57453537,0.0511649512,30000
1453,8.4423961639,0.9527501464,0.9557613134,0.9827358723,2.1577427387,70.57479858399999,,51.213279723999996,0.058737617,30000
1454,8.4637670517,1.0167245865,1.0230875015,1.0445402861,2.1575262547,68.298126221,,56.83436203,0.059965603099999994,30000
1455,8.4530982971,1.1548769474,1.1997050047,1.2316012383,2.1669540405000003,68.28364563,,61.173343658,0.060127858099999994,30000
1456,8.4440593719,1.3308777809,1.3720339537000001,1.3907829523,2.1844575405,72.484207153,,65.55280304,0.0577954091,30000
1457,8.441026687599999,1.4903330803000001,1.4887400866,1.4930599928,2.2165546416999997,84.563163757,,90.820602417,0.0583489016,30000
1458,8.4235277176,1.6847662926,1.6241214275,1.6148958206,2.2522256374,96.314170837,,125.62848663,0.058241263,65000
1459,8.4479064941,1.9375597238999998,1.8467571735,1.8255726099,2.286457777,100.52906799,,146.50679016,0.0536877923,65000
1460,8.449489593500001,2.1103885174,2.0491178036,2.0448987484,2.319382906,98.39337158200001,,177.56268311,0.0540891476,65000
1461,8.3896150589,2.0626113415000003,2.0328419209,2.0462331772,2.3277864456,95.893608093,,196.66484069999998,0.06185337900000001,65000
1462,8.3630142212,1.6618785858,1.6731824875,1.6896458864,2.3148930073,93.55783844,,211.03970337,0.071276322,65000
1463,8.3764791489,1.3028413057,1.3022928238,1.3063528538,2.2844445705000003,86.654945374,,203.72930908,0.0703974143,65000
1464,8.4122343063,1.1999169588,1.1928673983,1.1940692662999999,2.2505745888,75.573822021,,194.20732117,0.0637322888,65000
1465,8.3936061859,1.0490049124,1.0623223782,1.0707463026000001,2.2183270453999997,65.429824829,,200.53494263,0.0637204051,30000
1466,8.3509569168,0.9105735421,0.9306040406,0.9477986097,2.1896131038999997,59.90599823,,205.73327637,0.0673005506,30000
1467,8.356719017,0.7801550031000001,0.8073043227,0.8218739629,2.1730573177,58.497173309,,203.71154785,0.0712324828,30000
1468,8.3954200745,0.6950219870000001,0.708072722,0.7096518278,2.1614360809,59.056976318000004,,198.96896362,0.06904307009999999,30000
1469,8.417777061499999,0.6791169047,0.6842192411,0.6795358062000001,2.1559371948,59.255764008,,208.17155457,0.0654661953,30000
1470,8.4328832626,0.6636786461,0.6667805314,0.6669318676,2.1525213718000002,59.294136046999995,,223.15274048,0.0624142326,30000
1471,8.4382543564,0.6703845859,0.6669107676,0.6787282825,2.1502194405,59.810890198,,224.24426269999998,0.06280200179999999,30000
1472,8.4107904434,0.6787708998,0.6742603779,0.6898764372,2.1533579825999998,60.25323104899999,,215.43511963,0.0695699453,30000
1473,8.3862800598,0.6803934573999999,0.6759608387999999,0.6921198964,2.1603472233,59.978874207,,201.78405762,0.0754261166,30000
1474,8.394670486499999,0.6812633276000001,0.6767411828000001,0.693567872,2.1617856025999997,58.963855743,,198.43913269,0.0725272372,30000
1475,8.3768911362,0.6822427511,0.683342278,0.7021389008,2.150895834,59.617462158,,180.38449097,0.059867042999999995,30000
1476,8.3480644226,0.6739885211,0.6789548993000001,0.6944642662999999,2.1391386986,62.24974823,,155.77706909,0.050924424100000004,30000
1477,8.3833761215,0.6562945246999999,0.6606608033,0.6692264675999999,2.1352021694,63.691169738999996,,145.77496338,0.05143539230000001,30000
1478,8.4159355164,0.642432332,0.6453022957,0.655404985,2.1372258663,64.408958435,,141.73011780000002,0.054880578099999994,30000
1479,8.4133024216,0.6461141706,0.6517252922,0.6667408942999999,2.1293823719,66.949417114,,141.73011780000002,0.050018176399999996,30000
1480,8.3930501938,0.6508867145,0.6694850922,0.6722890139,2.1252169609,69.651550293,,141.73011780000002,0.0480556861,30000
1481,8.4393148422,0.6406156421,0.6745298504999999,0.6594256163000001,2.1228377819,69.587585449,,141.73011780000002,0.0512285233,30000
1482,8.4490394592,0.6356158257,0.6673263311,0.6392341852000001,2.1285970211,66.386039734,,138.78927612,0.05865351110000001,30000
1483,8.4411020279,0.6816468239,0.6757739782,0.6481006145,2.1342983246,63.804660797,,130.00794983,0.06516762820000001,30000
1484,8.433157920800001,0.7999017835,0.7546753287000001,0.7328441143000001,2.1409447193,64.885070801,,114.46008301,0.0693756193,30000
1485,8.4611778259,1.0607755184,1.0557982922,1.0459244251,2.1492574215,68.425468445,,94.73558807399999,0.07383697480000001,30000
1486,8.4622163773,1.3059395552,1.3930801153,1.3884986638999999,2.1596257687000002,73.413703918,,91.295623779,0.0651903152,30000
1487,8.4146938324,1.0994610786,1.1275438070000001,1.118491292,2.1680574417,78.499046326,,88.22631835899999,0.053046874699999996,65000
1488,8.4060268402,1.1074463129,1.0746567248999999,1.0637310743000001,2.1842389107,84.48168182399999,,99.11130523700001,0.051464732699999995,65000
1489,8.3822231293,1.3436970711000003,1.3039325476,1.3090333939,2.2185325623,89.02444458,,105.19280243,0.051968306299999996,65000
1490,8.349399566699999,1.6550487280000001,1.6673990488,1.6969283819,2.2637782097,93.222312927,,111.50540924,0.051635664000000005,65000
1491,8.3351726532,1.6543303728,1.6971166134,1.6997452974,2.2906782627,96.00079345700001,,118.42203522,0.0410630368,65000
1492,8.3296470642,1.5550181866,1.5918096304,1.5915211438999999,2.2806696892,97.131881714,,118.42810059,0.0345118381,65000
1493,8.3140592575,1.5093804597999998,1.4892859459,1.4838221073,2.2699220181,95.555709839,,123.96314240000001,0.0388213769,65000
1494,8.304411888099999,1.6150445938,1.5573034286,1.5544426440999999,2.2750992775,93.84969329799999,,137.46211243,0.0484598503,65000
1495,8.3409805298,1.7726566791999998,1.7565132380000001,1.7795606852,2.2993628979,93.12445831299999,,141.51954651,0.051127258700000004,65000
1496,8.3595676422,1.8674840927,1.8972510099000002,1.9301406145,2.3132193089,91.737785339,,149.24098206,0.0488238111,65000
1497,8.3433713913,1.715960145,1.7675431967,1.7896267175999998,2.3150646687,90.197029114,,154.96676636,0.051129873799999996,65000
1498,8.3100261688,1.5907939672,1.5799506903,1.5723876953,2.317302227,89.72526550299999,,147.515625,0.0563137233,65000
1499,8.3201704025,1.8627337217,1.8057988882,1.7888491154,2.3427810668999998,91.86444091799999,,137.57247925,0.0679634511,65000
1500,8.344182014500001,2.2201724052,2.1764318943000003,2.1786625385,2.3815042973,91.81063079799999,,131.21650696,0.0782125145,65000
1501,8.3307571411,2.361112833,2.3440015316,2.3606719971,2.4066467284999997,93.41152954100001,,116.56427765,0.0832338333,65000
1502,8.3289346695,2.4553492069,2.4004764557,2.4005653858000002,2.4106912612999998,93.84030151399999,,105.53086853,0.0781680718,65000
1503,8.322465896599999,2.4851446152000003,2.4198093413999997,2.4269626141,2.4017503262,93.11715698200001,,104.99130249,0.0681790113,65000
1504,8.363003730800001,2.5025746822,2.4341611862,2.4431185722,2.3891022205000003,89.59643554700001,,106.69482422,0.05907357480000001,65000
1505,8.3631362915,2.4649293423,2.4162497519999997,2.4234683514,2.3757970333,87.68989563,,111.6582489,0.052345834699999996,65000
1506,8.341693878200001,2.3540823459999998,2.3339936733,2.3439230919,2.3588161469,90.07988739,,119.20450592,0.048811078099999995,65000
1507,8.3331775665,2.2711091042,2.2499401569,2.2326819897,2.3443901539,92.015609741,,117.78806305,0.043271515499999996,65000
1508,8.3163728714,2.2280311584,2.2062692642,2.1732237339,2.3362846375,91.780220032,,113.4251709,0.0393289812,65000
1509,8.337395668,2.2042171955,2.1642978190999997,2.1298575400999997,2.3432180882,89.41587066700001,,111.79437256,0.0426710062,65000
1510,8.3326044083,2.2137849331,2.1318287849,2.121106863,2.3533644676,91.299835205,,112.81354523,0.048542473499999995,65000
1511,8.304148674,2.2049055099,2.125939846,2.1224856377,2.3528413773,93.85256958,,121.42042542,0.047145962699999995,65000
1512,8.3335533142,2.1650919913999997,2.114287138,2.1001293659,2.3385820389,100.78186035,,132.93609619,0.0367083214,65000
1513,8.3811693192,2.0827810764,2.0444841385,2.0265753269,2.3238465786,101.32113647,,134.55162048,0.0379738621,65000
1514,8.420227050800001,1.9749928713,1.9087853432,1.895293951,2.3419766425999997,101.72571564,,132.88844299,0.054194659000000006,65000
1515,8.4578647614,1.8829493522999998,1.7933276891999999,1.7898842096,2.3874020575999997,98.69129943799999,,128.87757874,0.0572532751,65000
1516,8.4274520874,1.9612892866,1.8858420849000002,1.8771002293,2.4184887409,96.76361084,,121.46346283,0.0411499776,65000
1517,8.3700580597,1.9539605379,1.9414004087,1.9401398897,2.3954432011,94.040313721,,113.20131683,0.0351598673,65000
1518,8.3869752884,1.9040403366,1.9094955921,1.9130165577,2.3288016319,91.118591309,,111.15198517,0.0435854234,65000
1519,8.3717861176,1.6210438013,1.639369607,1.648635149,2.2957787514,90.764984131,,105.81322479,0.07086768,65000
1520,8.369454383899999,1.6440415382,1.6301538944,1.6263667345,2.277215004,92.457099915,,109.99651337,0.071380794,65000
1521,8.37611866,1.7472114562999999,1.7155405283,1.7065727711,2.2817363739,94.165000916,,111.70567322,0.06946449730000001,65000
1522,8.383975029,1.8267439604,1.7965734005,1.7980901003,2.2893633842,96.81701660200001,,112.50171661,0.0700532347,65000
1523,8.3396806717,1.8694069386,1.8559795618000001,1.8817080259,2.3073642253999997,98.554527283,,112.50171661,0.0796632394,65000
1524,8.372710227999999,1.9349352121,1.9249866009,1.9502346516,2.3173618317,101.4227829,,112.98370361,0.0856955647,65000
1525,8.3912734985,1.9723030329,1.9800701141,1.9920947552000001,2.3198728561,101.90620422,,114.81645203,0.0820756033,65000
1526,8.3775758743,1.9633219242,1.9765313863999998,1.9912235737000001,2.3174278736000002,100.86303711,,121.33162689,0.0766062811,65000
1527,8.401301384,1.9736011028,1.9626262187999999,1.9892071486000003,2.3199553490000002,97.334907532,,148.17712402,0.0834711045,65000
1528,8.3821392059,2.0140087605000003,1.9983538389,2.0339035988,2.3245806694,95.86457061799999,,169.89508057,0.09501682970000001,65000
1529,8.3898954391,2.0848672390000003,2.0996127129,2.1173973083,2.3253500462,98.738021851,,174.80934143,0.1015279815,65000
1530,8.4254350662,2.1518449783,2.1844866276,2.2024629116,2.3334863186000003,106.05270386,,172.76570129,0.1040259227,65000
1531,8.4487295151,2.1778333187,2.2223541737,2.2411785126,2.3308544159,111.46752167,,163.95446777,0.0999204293,65000
1532,8.435084343,2.1369709969,2.1808557509999997,2.1760196686,2.319589138,111.97865295,,159.17332458,0.0969364792,65000
1533,8.4274578094,2.0376179218,2.0555713177,2.0485253334,2.3002073765,108.11589813,,152.79685974,0.0927999988,65000
1534,8.4465513229,2.0650882721,2.0580503941,2.0748970509,2.2891018390999998,104.09651184,,154.10287476,0.09300196919999999,65000
1535,8.4453439713,2.1170716286,2.1301481724,2.174826622,2.2903442383000003,100.34873962,,153.99073792,0.09380939599999999,65000
1536,8.4477739334,2.0103051662,2.0345036983,2.0677127838,2.2906517982,97.033210754,,148.5977478,0.09293642640000001,65000
1537,8.4515886307,1.9545661211,1.9389592409,1.9506174325999999,2.2867131233,94.20756530799999,,145.89880371,0.0927892625,65000
1538,8.4451646805,1.9172227383000002,1.8932646513,1.8829005957,2.2969019413,94.30388641399999,,143.99998474,0.1037322655,65000
1539,8.4290485382,1.9190194607,1.9005657434,1.8855413198,2.3078000546,94.563484192,,142.29864502,0.1127975285,65000
1540,8.4758443832,1.9436357021000001,1.9275494813999998,1.9072128534000001,2.3212316036000002,96.434989929,,134.88368225,0.1184771582,65000
1541,8.4598665237,1.9552540778999998,1.9276143312,1.9089721441,2.3188450336,95.936515808,,136.83203125,0.11437444390000001,65000
1542,8.3887310028,2.0087661743000003,1.9309607744,1.9324396849,2.3092882633,96.61714935299999,,144.81642151,0.1083196551,65000
1543,8.3704938889,2.0203208923,1.9527438878999999,1.9719047546000001,2.2994272709,95.931007385,,149.7191925,0.1030315235,65000
1544,8.3921689987,2.0639276505,2.0284478664,2.0509784222,2.2948095798,96.24104309100001,,148.01950073,0.09884228560000001,65000
1545,8.3863296509,2.0772480965,2.0756225586,2.078966856,2.3011131287,96.333427429,,145.98025513,0.0971332043,65000
1546,8.358232498200001,2.0201654434,2.0490319729,2.0561449528,2.3084163666,96.82305145299999,,142.90466309,0.092476204,65000
1547,8.3228940964,1.8929721116999998,1.9055925608000002,1.9057997465,2.3232431412,98.402122498,,132.88619995,0.09210781009999999,65000
1548,8.3085737228,2.000582695,1.9895182848,1.9970984459,2.3374919891,100.34320068,,109.01521301,0.087320514,65000
1549,8.3171920776,2.4159014225,2.4154176712,2.4384834766,2.3569657803,101.86291504,,102.97582245,0.08430168029999999,65000
1550,8.3337478638,2.4430148602,2.4670543671000003,2.4870350361,2.3647134303999997,104.06523895,,90.81685638399999,0.0764820725,65000
1551,8.3455286026,2.4279594421,2.4778399467,2.5027730465,2.3773720264,101.40303802,,87.122650146,0.0801914036,65000
1552,8.3285751343,2.398692131,2.4475750922999997,2.4822781086,2.3791937828,100.74386597,,82.78717041,0.084621951,65000
1553,8.3203268051,2.3050355911000002,2.3414349556,2.4111807346000003,2.3702671528,97.511535645,,79.78009796100001,0.0793584958,65000
1554,8.3355789185,2.0946347713,2.1406419277,2.2491354942,2.3551352024,94.585441589,,79.847328186,0.06300968679999999,65000
1555,8.355324745199999,1.8895213603999998,1.9596514702,2.0680570602,2.3353731632,90.528526306,,78.23639679,0.049558945,65000
1556,8.3963766098,1.8417738676,1.9044220448,1.9848098755,2.31797719,89.68473053,,81.08318328899999,0.043137021399999996,65000
1557,8.4230213165,1.596519351,1.6504604816,1.6587063074000001,2.293971777,90.166358948,,87.888282776,0.042625837,65000
1558,8.357953071599999,1.4810763597,1.4806938171000001,1.4612554312000001,2.2713901997,93.330993652,,95.71648407,0.0423050933,65000
1559,8.331861496,1.4774899483000001,1.4401038885,1.4282264709,2.2627558708,97.113845825,,107.23094177,0.0433978066,65000
1560,8.3782606125,1.5424931049000001,1.5010887384,1.4886729716999998,2.2612257004,102.96258545,,117.18294525,0.041864682,65000
1561,8.4613513947,1.6775301694999998,1.6486201286000002,1.6473382711000002,2.2810180187,104.24285126,,119.01969147,0.053721405599999994,65000
1562,8.4982347488,1.8456954956,1.8521848917,1.8897978066999999,2.2852902412000002,101.36333466,,113.47270966,0.0597441606,65000
1563,8.468506813,1.6419615746,1.6750184298,1.7021969556999998,2.2930307387999997,101.34951782,,84.202735901,0.0681170821,65000
1564,8.4611415863,1.6441167593000001,1.6758533716,1.7026753425999999,2.2901823521,100.03958893,,85.82308959999999,0.0604335479,65000
1565,8.4619817734,1.6525855064,1.6781958341999998,1.7031577826,2.2821033000999997,98.67552948,,87.008132935,0.056972175800000004,65000
1566,8.4626264572,1.6605545281999998,1.7138744593000002,1.7593798637,2.2564487456999998,93.724609375,,87.492874146,0.055251244500000005,65000
1567,8.4329090118,1.6239806413999998,1.7637356519999998,2.0257999897,2.2464010715000002,88.541023254,,86.91682434100001,0.0658039749,30000
1568,8.4580593109,1.7308069468,1.8939185143000001,2.1826407909,2.2533237934,81.428497314,,83.24563598600001,0.0688944608,30000
1569,8.480919838,1.9865763187,2.0567080975,2.1362061501,2.2970154285,73.659729004,,82.936538696,0.0793083832,30000
1570,8.4505710602,2.1064641476,2.181951046,2.3035948277,2.3448455334,66.670150757,,77.250617981,0.06945525849999999,30000
1571,8.4871206284,1.8093633652,1.9786434174,2.1746387482,2.3999595642,65.541313171,,80.322769165,0.0681868717,30000
1572,8.4348173141,1.8187894821000001,1.8990244865,2.0647420883,2.428788662,65.169723511,,106.96455383,0.0589349866,30000
1573,8.4304246902,1.8850721121,1.8916758299,2.0037157536000003,2.4264149666,69.320404053,,98.63033294700001,0.0519841611,30000
1574,8.4737405777,1.9621428251,1.9310327768,2.0313222408000002,2.4373085499,78.005332947,,90.66909790000001,0.0547031239,30000
1575,8.431571006799999,2.1195685863,2.0904061794,2.1304121016999997,2.4298157691999998,84.82094574,,88.078514099,0.048710316399999995,30000
1576,8.393920898400001,1.8480477333,1.9042358397999999,1.9793930054,2.4239282608000003,83.79837799100001,,85.679725647,0.048820089500000004,30000
1577,8.3702173233,1.3983960152000001,1.4939992428,1.5656121969,2.4344959259,73.240600586,,85.631919861,0.0803372338,30000
1578,8.3874282837,1.2518264055,1.3199447393000001,1.3842567205,2.3652825356,64.112335205,,89.17233276399999,0.09445763380000001,30000
1579,8.4020080566,1.1601394415000001,1.2084437609,1.2575882673,2.2955486774000002,61.420223236000005,,89.79872894299999,0.0985353738,30000
1580,8.382645607,0.9350103735999999,0.9319614768000001,0.9376536608,2.1986835003,60.776313781999995,,91.67392730700001,0.0667850822,30000
1581,8.4089336395,0.8793921470999999,0.8902312517000001,0.8933106065,2.179494381,62.39125061,,111.54067993,0.0502303429,30000
1582,8.4140768051,0.8208580612999999,0.8270178437000001,0.8368026018000001,2.1858999728999997,62.583343506000006,,109.76329803,0.0507057682,30000
1583,8.4140548706,0.8022111058,0.7977671027,0.7959003448,2.1917746066999997,66.365310669,,109.53858185,0.0511654727,30000
1584,8.4193305969,0.8061124086,0.7992386222,0.7979490757,2.2087142467,67.732719421,,107.2359848,0.05748901519999999,30000
1585,8.4049701691,0.8728494048000001,0.867015183,0.8657599688,2.214495182,69.558364868,,117.35734558,0.0594654717,30000
1586,8.3981733322,0.8629356623000001,0.8674122095,0.8631275295999999,2.2152462006,68.728591919,,117.17072296,0.066240035,30000
1587,8.4266796112,0.8346063495,0.83043468,0.8243899345,2.1935017109,68.187278748,,121.25716399999999,0.0630581826,30000
1588,8.4414377213,0.8203341961,0.8143087029,0.8081057668000001,2.1849622726,68.01567077600001,,115.28139496,0.0642666146,30000
1589,8.4475078583,0.8321621418,0.8187805414,0.8311053514,2.1845614909999997,66.21105957,,113.51342773,0.0635749474,30000
1590,8.4602575302,0.8209682703,0.8105046749,0.8284394741,2.1958291531,65.332054138,,111.75792694,0.0652725324,30000
1591,8.40554142,0.806886375,0.7973419428,0.8188658356999999,2.1966443062,63.787528992,,112.47795868,0.0620638505,30000
1592,8.3874788284,0.8061671853,0.7955133915000001,0.8176418543,2.1985502243,63.166618346999996,,115.03343201,0.0667248815,30000
1593,8.4064035416,0.7956585884,0.7896826862999999,0.8095163107,2.2202050686000003,63.356121063,,115.22687531,0.0675750077,30000
1594,8.4364967346,0.7909451723,0.7891159058,0.806670785,2.2692961693,72.207748413,,111.32707977,0.0697652102,30000
1595,8.4254369736,0.7933672071,0.7908837795,0.8062989712,2.3361284733,83.164360046,,99.844322205,0.0574552864,30000
1596,8.4264831543,0.8274515867,0.8416944742,0.8367075324,2.3791656494,96.71811676,,95.64791107200001,0.0554958172,65000
1597,8.4027967453,0.9540268779000001,0.9419290423000001,0.9239677191,2.3960564137,102.71787262,,87.816772461,0.05070911349999999,65000
1598,8.4085149765,2.2008657455000002,2.1517782211000003,2.1466512680000003,2.3993027209999997,106.43547821,,88.110923767,0.0513467491,65000
1599,8.4398765564,2.9073855877,2.8960080147000005,2.8897888660000004,2.4118244648,103.80473328,,84.133460999,0.0604555011,65000
1600,8.4076194763,2.8448648452999996,2.8277275562,2.8660669327,2.4137246609,99.411697388,,84.89756774899999,0.0648415312,65000
1601,8.4186820984,2.8230538368,2.8210783005,2.8722748756,2.4159269333,92.422309875,,84.111602783,0.078023538,65000
1602,8.416472435,2.8276469707,2.8290560246,2.8667664528,2.4062731266,82.907730103,,84.158599854,0.08104988190000001,65000
1603,8.448691368099999,2.3693253994,2.4097807407,2.4493594169999997,2.3825194836000003,73.02954101600001,,86.5858078,0.0716583058,30000
1604,8.444998741100001,2.0738978386,2.1385962963,2.1250965594999998,2.34719944,66.959243774,,88.78379821799999,0.0533997267,30000
1605,8.4225683212,1.9759979248,1.9645296335,1.9672801494999999,2.3250672817,68.97456359899999,,103.17610931,0.0409379192,30000
1606,8.4429912567,1.6120349169,1.5870058537,1.6879833937,2.3231101036000004,72.567321777,,129.01959229,0.0475645438,30000
1607,8.4814081192,1.4898148775,1.4669975041999999,1.6405495405000001,2.3337192535,73.180686951,,143.86590576,0.0569290407,30000
1608,8.44647789,1.4793027638999998,1.4860858917,1.8161156178,2.3354818821000003,70.786888123,,146.36152649,0.055713776500000006,30000
1609,8.4919033051,1.0806927681,1.2183909416,1.4285743237000001,2.3386588097,66.276443481,,151.12309265,0.0578717031,30000
1610,8.4625835419,0.8245564699,0.9294148087999999,0.9712112545999999,2.3050441742,65.89167022699999,,156.51010132,0.07787706700000001,30000
1611,8.4972496033,0.8654674887999999,0.9598510861,0.9747000337,2.302929163,68.237083435,,168.18391418,0.0929273441,30000
1612,8.4982910156,0.9382405281,1.0231420994,1.0178685187999998,2.2967338562,67.618354797,,169.81072998,0.09789815550000001,30000
1613,8.5217266083,1.6134934425,1.7088373899,1.7447367907,2.3146653175,64.944671631,,131.7490387,0.0829617605,30000
1614,8.5456628799,6.790954113,5.949586868300001,7.3270559311,2.338852644,63.155025482,,113.28504944,0.064104028,30000
1615,8.5465593338,8.1153898239,8.1719017029,9.7531404495,2.4370079041,61.791351318000004,,84.150230408,0.0908905789,30000
1616,8.5468244553,7.250399112699999,9.9547281265,11.229083060999999,2.5571446419,58.186267853000004,,60.803699493,0.1165817827,30000
1617,8.5470905304,3.2901482582,4.3623461723000005,4.7551250458,2.6515030861,50.219287871999995,,51.60723877,0.1404845417,30000
1618,8.4499483109,2.0322723389,2.4055936337,2.5636613369,2.6141638756,47.004238128999994,,42.806472778,0.11222184449999999,30000
1619,8.461856842000001,6.6310381889,6.179874897,6.124705791499999,2.5366191864,45.07244873,,41.317783356,0.11993721869999999,30000
1620,8.4701662064,8.700463295,8.595570564299999,9.2636404037,2.4789721966,45.314136505,,38.539546967,0.10506286470000001,30000
1621,8.4344854355,3.8858692645999997,4.8961462975,5.1808781624,2.4994313717,48.031078339,,36.498355865,0.0971398056,30000
